game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
632495,2021-09-14,3,6,9,143,Philadelphia Phillies,112,Chicago Cubs,26995,27020,Rafael Ortega,542364,ortegra01,Frank Schwindel,643524,schwifr01,Ian Happ,664023,happia01,Willson Contreras,575929,contrwi01,Patrick Wisdom,621550,wisdopa01,Alfonso Rivas III,663845,rivasal01,David Bote,623520,boteda01,Sergio Alcántara,642727,alcanse01,Adrian Sampson,592716,sampsad01,Odúbel Herrera,546318,herreod01,Jean Segura,516416,segurje01,Bryce Harper,547180,harpebr03,Andrew McCutchen,457705,mccutan01,Brad Miller,543543,millebr02,Didi Gregorius,544369,gregodi01,Ronald Torreyes,591720,torrero01,Andrew Knapp,595284,knappan01,Kyle Gibson,502043,gibsoky01,Kyle Gibson,502043,gibsoky01,Adrian Sampson,592716,sampsad01,José Alvarado,621237,alvarjo03,Ian Kennedy,453178,kenneia01,Adonis Medina,658431,medinad01,Matt Moore,519043,moorema02,Héctor Neris,593576,nerishe01,Aaron Nola,605400,nolaaa01,Ranger Suárez,624133,suarera01,Zack Wheeler,554430,wheelza01,JD Hammer,670456,hammejd01,Sam Coonrod,656322,coonrsa01,Cam Bedrosian,592135,bedroca01,Archie Bradley,605151,bradlar01,Bailey Falter,663559,falteba01,Adbert Alzolay,640470,alzolad01,Rex Brothers,571521,brothre01,Zach Davies,605200,davieza02,Kyle Hendricks,543294,hendrky01,Codi Heuer,676051,heuerco01,Dillon Maples,596027,mapledi01,Trevor Megill,656730,megiltr01,Alec Mills,621219,millsal02,Michael Rucker,621074,ruckemi01,Justin Steele,657006,steelju01,Manuel Rodríguez,655889,rodrima01,Tommy Nance,667297,nanceto01,Scott Effross,664123,effrosc01,Rowan Wick,592858,wickro01,JD Hammer,670456,hammejd01,Sam Coonrod,656322,coonrsa01,Cam Bedrosian,592135,bedroca01,Archie Bradley,605151,bradlar01,Bailey Falter,663559,falteba01,Manuel Rodríguez,655889,rodrima01,Tommy Nance,667297,nanceto01,Scott Effross,664123,effrosc01,Rowan Wick,592858,wickro01,9.5
