game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID
2022-03-22,706858,10,9,19,Beau Taylor,607333,taylobe11,Richie Martin,621006,martiri01,Robert Neustrom,680438,J.C. Escarra,641555,Patrick Dorrian,657562,Rylan Bannon,676625,bannory01,Anthony Bemboom,621532,bemboan01,John Rhodes,687981,Terrin Vavra,679631,vavrate01,Liover Peguero,678894,pegueli01,Diego A. Castillo,660636,castidi02,Tucupita Marcano,672779,marcatu01,Jack Suwinski,669261,suwinja01,Carter Bins,670190,Mason Martin,676733,Cal Mitchell,668751,mitchca01,Jared Oliva,666931,olivaja01,Hunter Owen,670462,owenhu01,Means,607644,meansjo01,Sedlock,642060,sedloco01,"López, Jo",605347,lopezjo02,Kremer,665152,kremede01,"Scott, Tan",656945,scottta01,Naughton,676987,"Bautista, F",642585,bautife01,Gillaspie,670810,gillalo01,Quintana,500779,quintjo01,Brubaker,664141,brubajt01,Bednar,670280,bednada01,De Jong,608328,dejonch01,"Stratton, H",676702,strathu01,Vieaux,664944,vieauca01,Eckelman,664158
