game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID,Home_P_10_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,over_under_runline
634089,2021-05-21,5,6,11,146,Miami Marlins,121,New York Mets,27022,27014,Jonathan Villar,542340,villajo01,Francisco Lindor,596019,lindofr01,Cameron Maybin,457727,maybica01,Dominic Smith,642086,smithdo02,Tomás Nido,621512,nidoto01,José Peraza,606299,perazjo01,Brandon Drury,592273,drurybr01,Johneshwy Fargas,641561,fargajo01,Marcus Stroman,573186,stromma01,Jazz Chisholm Jr.,665862,chishja01,Miguel Rojas,500743,rojasmi02,Corey Dickerson,572816,dickeco01,Adam Duvall,594807,duvalad01,Brian Anderson,605119,anderbr06,Garrett Cooper,643265,coopega03,Sandy León,506702,leonsa01,Magneuris Sierra,642423,sierrma01,John Curtiss,595928,curtijo02,John Curtiss,595928,curtijo02,Marcus Stroman,573186,stromma01,Sandy Alcantara,645261,alcansa01,Pablo López,641154,lopezpa01,Cody Poteet,547001,poteeco01,Trevor Rogers,669432,rogertr01,Jordan Holloway,656548,hollojo01,Ross Detwiler,446321,detwiro01,Zach Pop,647315,popza01,Richard Bleier,542947,bleieri01,Anthony Bender,669622,bendean01,Anthony Bass,542914,bassan01,Yimi García,554340,garciyi01,Dylan Floro,571670,florody01,Adam Cimber,643256,cimbead01,Yennsy Díaz,660546,diazye01,Robert Gsellman,607229,gsellro01,Joey Lucchesi,664192,lucchjo01,David Peterson,656849,peterda01,Sean Reid-Foley,656887,reidfse01,Miguel Castro,612434,castrmi01,Trevor May,543507,maytr01,Jeurys Familia,544727,familje01,Edwin Díaz,621242,diazed04,Drew Smith,622098,smithdr01,Aaron Loup,571901,loupaa01,Jacob Barnes,606930,barneja01,Jordan Holloway,656548,hollojo01,Ross Detwiler,446321,detwiro01,Zach Pop,647315,popza01,Richard Bleier,542947,bleieri01,Anthony Bender,669622,bendean01,Anthony Bass,542914,bassan01,Yimi García,554340,garciyi01,Dylan Floro,571670,florody01,Adam Cimber,643256,cimbead01,Miguel Castro,612434,castrmi01,Trevor May,543507,maytr01,Jeurys Familia,544727,familje01,Edwin Díaz,621242,diazed04,Drew Smith,622098,smithdr01,Aaron Loup,571901,loupaa01,Jacob Barnes,606930,barneja01,7.0
