game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
633651,2021-06-21,6,2,8,135,San Diego Padres,119,Los Angeles Dodgers,26996,27015,Mookie Betts,605141,bettsmo01,Gavin Lux,666158,luxga01,Justin Turner,457759,turneju01,Will Smith,669257,smithwi05,Matt Beaty,607461,beatyma01,Chris Taylor,621035,tayloch03,Zach McKinstry,656716,mckinza01,Zach Reks,676646,reksza01,Julio Urías,628711,uriasju01,Tommy Pham,502054,phamth01,Fernando Tatis Jr.,665487,tatisfe02,Jake Cronenworth,630105,croneja01,Manny Machado,592518,machama01,Wil Myers,571976,myerswi01,Trent Grisham,663757,grishtr01,Ha-Seong Kim,673490,kimha01,Victor Caratini,605170,caratvi01,Yu Darvish,506433,darviyu01,Yu Darvish,506433,darviyu01,Julio Urías,628711,uriasju01,Nabil Crismatt,622503,crismna01,Miguel Díaz,622766,diazmi02,Dinelson Lamet,659275,lametdi01,Mark Melancon,453343,melanma01,Joe Musgrove,605397,musgrjo01,Chris Paddack,663978,paddach01,Nick Ramirez,598286,ramirni01,Blake Snell,605483,snellbl01,Mason Thompson,666168,thompma02,Tim Hill,657612,hillti01,Austin Adams,613534,adamsau02,Craig Stammen,489334,stammcr01,Emilio Pagán,641941,paganem01,Trevor Bauer,545333,bauertr01,Walker Buehler,621111,buehlwa01,Garrett Cleavinger,664076,cleavga01,Tony Gonsolin,664062,gonsoto01,Victor González,624647,gonzavi02,Kenley Jansen,445276,janseke01,Clayton Kershaw,477132,kershcl01,Jimmy Nelson,519076,nelsoji02,Phil Bickford,641360,bickfph01,David Price,456034,priceda01,Joe Kelly,523260,kellyjo05,Tim Hill,657612,hillti01,Austin Adams,613534,adamsau02,Craig Stammen,489334,stammcr01,Emilio Pagán,641941,paganem01,Phil Bickford,641360,bickfph01,David Price,456034,priceda01,Joe Kelly,523260,kellyjo05,7.0
