game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2021-03-04,641979,9,9,18,Casey Golden,668680,Scott Burcham,664883,Brian Serven,661531,servebr01,Connor Joe,656582,joeco01,Eric Stamets,608715,stameer01,Chris Rabago,657253,Nick Longhi,641802,Wynton Bernard,592144,bernawy01,Elehuris Montero,660707,monteel01,Eric Filia,596107,José Godoy,608422,godoyjo01,Sam Haggerty,664059,haggesa01,Julio Rodríguez,677594,rodriju01,Carter Bins,670190,José Marmolejos,592530,marmojo01,Jantzen Witte,642220,Jack Reinheimer,595373,reinhja01,Dillon Thomas,605504,thomadi01,"Gonzalez, C",592346,gonzach01,Diehl,670426,diehlph01,Schilling,675983,Sheffield,642068,sheffjo01,"Harvey, J",642840,harvejo01,Bowden,641386,bowdebe01,"Gonzalez, B",656473,Tinoco,622786,tinocje01,Wynkoop,622063,Sheffield,656954,sheffju01,Graveman,608665,graveke01,Middleton,641871,middlke01,Vest,676684,vestwi01,Misiewicz,664948,misiean01,Sadler,594987,sadleca02,Lail,621078,lailbr01,Sewald,623149,sewalpa01
