game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2021-02-28,641991,5,2,7,Brandon Marsh,669016,marshbr02,Livan Soto,670869,sotoli01,Scott Schebler,594988,schebsc01,Jose Rojas,670351,rojasjo02,Jordyn Adams,677941,adamsjo03,Phil Gosselin,594838,gosseph01,Kean Wong,642221,wongke01,Brennon Lund,641807,Juan Graterol,492802,grateju01,Chadwick Tromp,644433,trompch01,Luis Alexander Basabe,642772,basablu01,Patrick Bailey,672275,bailepa01,Marco Luciano,682617,luciama01,Joe McCarthy,663411,mccarjo04,Logan Wyatt,668824,Darin Ruf,573131,rufda01,Arismendy Alcántara,570489,alcanar01,Jason Krizan,607249,krizaja01,Quintana,500779,quintjo01,Sandoval,663776,sandopa02,"Reyes, Ger",622103,reyesge01,Faria,607188,fariaja01,"Keller, K",664918,kelleky01,Peters,596071,peterdi01,Pannone,623381,pannoth01,Menez,669214,menezco01,Littell,641793,litteza01,"Jackson, J",543351,jacksja01,Sherfy,642073,sherfji01,Wolff,572406,Long,669674,longsa01,Cyr,664202,cyrty01
