game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID
2021-03-14,642212,6,3,9,Jaylin Davis,664041,davisja03,Patrick Bailey,672275,bailepa01,Marco Luciano,682617,luciama01,Steven Duggar,621453,duggast01,Joey Bart,663698,bartjo01,Will Wilson,669717,Logan Wyatt,668824,Arismendy Alcántara,570489,alcanar01,Jason Krizan,607249,krizaja01,Carson Kelly,608348,kellyca02,Josh VanMeter,642165,vanmejo01,Trayce Thompson,572204,thomptr01,Bryan Holaday,592407,holadbr01,Geraldo Perdomo,672695,perdoge01,Seth Beer,666179,beerse01,Pavin Smith,656976,smithpa04,Juniel Querecuto,578570,quereju01,Stuart Fairchild,656413,faircst01,Menez,669214,menezco01,Bracho,611093,brachsi01,McGee,459429,mcgeeja01,"Marte, Y",628708,marteyu01,Sherfy,642073,sherfji01,Selman,572125,selmasa01,Doval,666808,dovalca01,"Smith, C",592761,smithca03,"Gilbert, T",656457,gilbety01,Devenski,606965,devench02,"Young, Al",622065,youngal01,Guilbeau,607555,guilbta01,Roney,605448
