game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,over_under_runline
662351,2022-07-09,3,2,5,133,Oakland Athletics,117,Houston Astros,27016,27023,Jose Altuve,514888,altuvjo01,Mauricio Dubón,643289,dubonma01,Yordan Alvarez,670541,alvaryo01,Alex Bregman,608324,bregmal01,Kyle Tucker,663656,tuckeky01,Yuli Gurriel,493329,gourryu01,Aledmys Díaz,649557,diazal02,Chas McCormick,676801,mccorch01,Martín Maldonado,455117,maldoma01,Nick Allen,669397,allenni02,Ramón Laureano,657656,laurera01,Sean Murphy,669221,murphse01,Chad Pinder,640461,pindech01,Elvis Andrus,462101,andruel01,Stephen Piscotty,572039,piscost01,Seth Brown,664913,brownse01,Sheldon Neuse,641914,neusesh01,Skye Bolt,621450,boltsk01,Zach Logue,656657,logueza01,Framber Valdez,664285,valdefr01,Paul Blackburn,621112,blackpa01,Cole Irvin,608344,irvinco01,James Kaprielian,621076,kaprija01,Adrián Martínez,661309,martiad01,Frankie Montas,593423,montafr02,Austin Pruitt,643493,pruitau01,Kirby Snead,669912,sneadki01,A.J. Puk,640462,pukaj01,Domingo Acevedo,642758,acevedo01,Zach Jackson,667427,jacksza02,Sam Moll,594580,mollsa01,Lou Trivino,642152,trivilo01,Bryan Abreu,650556,abreubr01,Luis Garcia,677651,garcilu05,Cristian Javier,664299,javiecr01,Seth Martinez,661527,martise01,Phil Maton,664208,matonph01,Rafael Montero,606160,montera01,Héctor Neris,593576,nerishe01,Jake Odorizzi,543606,odorija01,Ryan Pressly,519151,pressry01,Ryne Stanek,592773,stanery01,José Urquidy,664353,urquijo01,Justin Verlander,434378,verlaju01,A.J. Puk,640462,pukaj01,Domingo Acevedo,642758,acevedo01,Zach Jackson,667427,jacksza02,Sam Moll,594580,mollsa01,Lou Trivino,642152,trivilo01,8.0
