gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID
633259,2021-07-19,2,7,9,LaMonte Wade Jr.,664774,wadela01,Mike Yastrzemski,573262,yastrmi01,Buster Posey,457763,poseybu01,Wilmer Flores,527038,florewi01,Alex Dickerson,543105,dickeal01,Donovan Solano,456781,solando01,Steven Duggar,621453,duggast01,Thairo Estrada,642731,estrath01,Kevin Gausman,592332,gausmke01,Chris Taylor,621035,tayloch03,Max Muncy,571970,muncyma01,Justin Turner,457759,turneju01,Will Smith,669257,smithwi05,Cody Bellinger,641355,bellico01,Matt Beaty,607461,beatyma01,Zach Reks,676646,reksza01,Zach McKinstry,656716,mckinza01,Tony Gonsolin,664062,gonsoto01,Tony Gonsolin,664062,gonsoto01,Kevin Gausman,592332,gausmke01,Jimmie Sherfy,642073,sherfji01,Scott Alexander,518397,alexasc02,Phil Bickford,641360,bickfph01,Victor González,624647,gonzavi02,Alex Vesia,681911,vesiaal01,Zack Littell,641793,litteza01,Jarlín García,606424,garcija04,Dominic Leone,608678,leonedo01,Jay Jackson,543351,jacksja01,Jake McGee,459429,mcgeeja01
