game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
633333,2021-07-07,9,6,15,146,Miami Marlins,119,Los Angeles Dodgers,27022,27015,Mookie Betts,605141,bettsmo01,Albert Pujols,405395,pujolal01,Max Muncy,571970,muncyma01,Justin Turner,457759,turneju01,Chris Taylor,621035,tayloch03,Cody Bellinger,641355,bellico01,AJ Pollock,572041,polloaj01,Austin Barnes,605131,barneau01,Jake Reed,596082,reedja02,Jazz Chisholm Jr.,665862,chishja01,Starling Marte,516782,martest01,Garrett Cooper,643265,coopega03,Jesús Aguilar,542583,aguilje01,Miguel Rojas,500743,rojasmi02,Jesús Sánchez,660821,sanchje02,Jorge Alfaro,595751,alfarjo01,Jon Berti,542932,bertijo01,Ross Detwiler,446321,detwiro01,Ross Detwiler,446321,detwiro01,Jake Reed,596082,reedja02,Sandy Alcantara,645261,alcansa01,Richard Bleier,542947,bleieri01,Dylan Floro,571670,florody01,Yimi García,554340,garciyi01,David Hess,605276,hessda01,Pablo López,641154,lopezpa01,Steven Okert,595345,okertst01,Zach Pop,647315,popza01,Trevor Rogers,669432,rogertr01,Zach Thompson,605507,thompza01,Jordan Holloway,656548,hollojo01,Anthony Bass,542914,bassan01,Anthony Bender,669622,bendean01,Scott Alexander,518397,alexasc02,Walker Buehler,621111,buehlwa01,Garrett Cleavinger,664076,cleavga01,Tony Gonsolin,664062,gonsoto01,David Price,456034,priceda01,Julio Urías,628711,uriasju01,Mitch White,669952,whitemi03,Phil Bickford,641360,bickfph01,Joe Kelly,523260,kellyjo05,Kenley Jansen,445276,janseke01,Edwin Uceta,670955,ucetaed01,Jordan Holloway,656548,hollojo01,Anthony Bass,542914,bassan01,Anthony Bender,669622,bendean01,Mitch White,669952,whitemi03,Phil Bickford,641360,bickfph01,Joe Kelly,523260,kellyjo05,Kenley Jansen,445276,janseke01,Edwin Uceta,670955,ucetaed01,9.0
