gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID
748006,2024-03-11,5,15,20,Matt Duffy,622110,duffyma01,Evan Carter,694497,carteev01,Wyatt Langford,694671,langfwy01,Ezequiel Duran,677649,duranez01,Justin Foscue,679822,foscuju01,Travis Jankowski,608671,jankotr01,Andrew Knizner,668800,kniznan01,Josh Smith,669701,smithjo11,Jose Barrero,676480,garcijo02,Mickey Moniak,666160,moniami01,Nolan Schanuel,694384,schanno01,Anthony Rendon,543685,rendoan01,Brandon Drury,592273,drurybr01,Luis Rengifo,650859,rengilu01,Logan O'Hoppe,681351,ohopplo01,Jo Adell,666176,adelljo01,Willie Calhoun,641432,calhowi01,Zach Neto,687263,netoza01,Patrick Sandoval,663776,sandopa02,Nathan Eovaldi,543135,eovalna01,Tyler Thomas,668869,unknown,Hunter Strickland,519326,strichu01,Guillermo Zuñiga,670871,zuniggu01,Dylan Phillips,701488,unknown,Matt Moore,519043,moorema02,Ben Joyce,690829,joycebe01,Adam Cimber,643256,cimbead01,Drew Pomeranz,519141,pomerdr01,Aidan Anderson,689379,unknown,Jonathan Hernández,642546,hernajo02,Jesus Tinoco,622786,tinocje01,Reid Birlingmair,679304,unknown
