game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_7_Name,Away_P_7_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_8_Name,Home_P_8_ID
2022-03-19,706859,3,6,9,Kody Clemens,665019,clemeko01,Eric De La Rosa,680763,Zack Short,670097,shortza01,Ryan Lavarnway,543432,lavarry01,Kerry Carpenter,681481,carpeke01,Jacob Robson,615699,robsoja01,Josh Lester,623507,lestejo02,Ryan Kreidler,668952,kreidry01,Jack López,605346,lopezja03,Matt Fraizer,670208,Canaan Smith-Njigba,675986,smithca05,Tucupita Marcano,672779,marcatu01,Jack Suwinski,669261,suwinja01,Nick Gonzales,693304,gonzani01,Endy Rodríguez,682848,rodrien01,Jared Triolo,669707,triolja01,Jamie Ritchie,657739,Henry Davis,680779,davishe01,Mize,663554,mizeca01,Lange,656638,langeal01,Foley,671345,foleyja01,Brieske,689225,briesbe01,"Hill, G",682051,hillga02,Shore,624519,Kuzia,677362,"Keller, M",656605,kellemi03,Vieaux,664944,vieauca01,Bednar,670280,bednada01,Underwood Jr.,621249,underdu01,"Stratton, H",676702,strathu01,Mlodzinski,669387,mlodzca01,Burrows,681347,Eckelman,664158
