game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2021-03-19,641897,4,1,5,Darick Hall,669742,hallda02,Travis Jankowski,608671,jankotr01,Luis García,677593,Matt Vierling,663837,vierlma01,Mickey Moniak,666160,moniami01,Luke Williams,663897,willilu01,Bryson Stott,681082,stottbr01,Logan O'Hoppe,681351,ohopplo01,Johan Rojas,679032,rojasjo03,Thairo Estrada,642731,estrath01,Greg Allen,656185,allengr01,Chris Gittens,656467,gittech01,Austin Wells,669224,wellsau01,Ryan LaMarre,534606,lamarry01,Andrew Velazquez,623205,velazan01,Tyler Wade,642180,wadety01,Estevan Florial,664314,flories01,Rob Brantly,542963,brantro01,Nova,467100,novaiv01,"De Los Santos, E",660853,delosen01,Watson,453265,watsoto01,Kintzler,445213,kintzbr01,"Romero, J",668941,romerjo01,Coonrod,656322,coonrsa01,Rondón,444468,rondohe01,"García, D",665620,garcide01,Chapman,547973,chapmar01,O'Day,503285,odayda01,Wilson,458677,wilsoju10,Green,643338,greench03,"García, L",472610,garcilu03,Barraclough,607457,barraky01,McClain,596035,mcclare01
