game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
634043,2021-05-18,2,0,2,118,Kansas City Royals,158,Milwaukee Brewers,27006,27012,Kolten Wong,543939,wongko01,Lorenzo Cain,456715,cainlo01,Christian Yelich,592885,yelicch01,Avisaíl García,541645,garciav01,Tyrone Taylor,621438,tayloty01,Manny Piña,444489,pinama01,Travis Shaw,543768,shawtr01,Luis Urías,649966,uriaslu01,Pablo Reyes,622569,reyespa01,Whit Merrifield,593160,merriwh01,Carlos Santana,467793,santaca01,Andrew Benintendi,643217,beninan01,Salvador Perez,521692,perezsa02,Jorge Soler,624585,solerjo01,Kelvin Gutiérrez,642721,gutieke01,Michael A. Taylor,572191,taylomi02,Cam Gallagher,595956,gallaca01,Nicky Lopez,670032,lopezni01,Kris Bubic,663460,bubickr01,Brandon Woodruff,605540,woodrbr01,Wade Davis,451584,daviswa01,Greg Holland,518813,hollagr01,Jakob Junis,596001,junisja01,Brad Keller,641745,kellebr01,Mike Minor,501985,minormi01,Jake Newberry,623470,newbeja01,Ervin Santana,429722,santaer01,Brady Singer,663903,singebr01,Kyle Zimmer,622092,zimmeky01,Scott Barlow,605130,barlosc01,Tyler Zuber,676604,zuberty01,Jake Brentz,641394,brentja01,Josh Staumont,622251,staumjo01,Brett Anderson,474463,anderbr04,Brad Boxberger,502202,boxbebr01,Corbin Burnes,669203,burneco01,J.P. Feyereisen,656420,feyerjo01,Josh Hader,623352,haderjo01,Adrian Houser,605288,housead01,Josh Lindblom,458676,lindbjo01,Freddy Peralta,642547,peralfr01,Angel Perdomo,622780,perdoan01,Drew Rasmussen,656876,rasmudr01,Brent Suter,608718,suterbr01,Devin Williams,642207,willide03,Scott Barlow,605130,barlosc01,Tyler Zuber,676604,zuberty01,Jake Brentz,641394,brentja01,Josh Staumont,622251,staumjo01,Devin Williams,642207,willide03,7.5
