game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
718217,2023-05-11,0,4,4,133,Oakland Athletics,140,Texas Rangers,27016,27002,Marcus Semien,543760,semiema01,Robbie Grossman,543257,grossro01,Nathaniel Lowe,663993,lowena01,Adolis García,666969,garciad02,Josh Jung,673962,jungjo01,Jonah Heim,641680,heimjo01,Ezequiel Duran,677649,duranez01,Leody Taveras,665750,taverle01,Josh Smith,669701,smithjo11,Esteury Ruiz,665923,ruizes01,Ryan Noda,676116,nodary01,Brent Rooker,667670,rookebr01,JJ Bleday,668709,bledajj01,Shea Langeliers,669127,langesh01,Jace Peterson,607054,peterja01,Jordan Diaz,672478,diazjo03,Tony Kemp,643393,kempto01,Nick Allen,669397,allenni02,Luis Medina,665622,medinlu02,Nathan Eovaldi,543135,eovalna01,Shintaro Fujinami,660261,fujinsh01,Zach Jackson,667427,jacksza02,Richard Lovelady,663992,lovelri01,Sam Moll,594580,mollsa01,Kyle Muller,666205,mulleky01,Zach Neal,594943,nealza01,Spencer Patton,607359,pattosp01,JP Sears,676664,searsjp01,Sam Long,669674,longsa01,Austin Pruitt,643493,pruitau01,Brock Burke,656271,burkebr01,Dane Dunning,641540,dunnida01,Jon Gray,592351,grayjo02,Andrew Heaney,571760,heanean01,Jonathan Hernández,642546,hernajo02,John King,667463,kingjo01,José Leclerc,600917,leclejo01,Martín Pérez,527048,perezma02,Cole Ragans,666142,raganco01,Yerry Rodríguez,666720,rodriye01,Josh Sborz,622250,sborzjo01,Will Smith,519293,smithwi04,Sam Long,669674,longsa01,Austin Pruitt,643493,pruitau01,Will Smith,519293,smithwi04,8.5
