game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,over_under_runline
748263,2024-02-23,5,4,9,140,Texas Rangers,118,Kansas City Royals,27002,27006,Garrett Hampson,641658,hampsga01,Vinnie Pasquantino,686469,pasquvi01,Nelson Velázquez,676369,velazne01,Michael Massey,686681,massemi02,Nick Loftin,679845,loftini01,Drew Waters,671221,waterdr01,Mike Brosseau,670712,brossmi01,Tyler Gentry,694355,unknown,Marcus Semien,543760,semiema01,Evan Carter,694497,carteev01,Wyatt Langford,694671,langfwy01,Nathaniel Lowe,663993,lowena01,Leody Taveras,665750,taverle01,Sam Huff,669087,huffsa01,Matt Duffy,622110,duffyma01,Ezequiel Duran,677649,duranez01,Dane Dunning,641540,dunnida01,Daniel Lynch IV,663738,lynchda02,Cody Bradford,674003,bradfco01,Danny Duffy,518633,duffyda01,Jesus Tinoco,622786,tinocje01,Jack Leiter,683004,leiteja01,Antoine Kelly,681520,unknown,Marc Church,687847,unknown,Zak Kent,687849,unknown,Jake Brentz,641394,brentja01,Jonah Dipoto,665167,unknown,Tyler Duffey,608648,duffety01,Sam Long,669674,longsa01,Matt Sauer,669422,sauerma01,Walter Pennington,679156,unknown,Mason Barnett,686930,unknown,Will Klein,694361,kleinwi01,unknown
