game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
718299,2023-05-05,8,12,20,118,Kansas City Royals,133,Oakland Athletics,27006,27016,Esteury Ruiz,665923,ruizes01,Ryan Noda,676116,nodary01,Brent Rooker,667670,rookebr01,Ramón Laureano,657656,laurera01,JJ Bleday,668709,bledajj01,Shea Langeliers,669127,langesh01,Tony Kemp,643393,kempto01,Jace Peterson,607054,peterja01,Nick Allen,669397,allenni02,MJ Melendez,669004,melenmj01,Edward Olivares,658668,olivaed02,Vinnie Pasquantino,686469,pasquvi01,Salvador Perez,521692,perezsa02,Nick Pratto,668472,prattni01,Matt Duffy,622110,duffyma01,Hunter Dozier,641531,doziehu01,Jackie Bradley Jr.,598265,bradlja02,Maikel Garcia,672580,garcima01,Brad Keller,641745,kellebr01,Kyle Muller,666205,mulleky01,Scott Barlow,605130,barlosc01,Aroldis Chapman,547973,chapmar01,Taylor Clarke,664199,clarkta01,Amir Garrett,607237,garream01,Zack Greinke,425844,greinza01,Jordan Lyles,543475,lylesjo01,Brady Singer,663903,singebr01,Josh Staumont,622251,staumjo01,Ryan Yarbrough,642232,yarbrry01,Jonathan Heasley,669169,heasljo01,Josh Taylor,657031,taylojo02,Carlos Hernández,672578,hernaca04,Rico Garcia,670329,garciri01,Sam Long,669674,longsa01,Richard Lovelady,663992,lovelri01,Mason Miller,695243,millema03,JP Sears,676664,searsjp01,Spencer Patton,607359,pattosp01,Shintaro Fujinami,660261,fujinsh01,Austin Pruitt,643493,pruitau01,Sam Moll,594580,mollsa01,Zach Jackson,667427,jacksza02,Jonathan Heasley,669169,heasljo01,Josh Taylor,657031,taylojo02,Carlos Hernández,672578,hernaca04,Spencer Patton,607359,pattosp01,Shintaro Fujinami,660261,fujinsh01,Austin Pruitt,643493,pruitau01,Sam Moll,594580,mollsa01,Zach Jackson,667427,jacksza02,10.0
