game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Away_P_10_Name,Away_P_10_ID,Away_P_10_bbrefID,over_under_runline
719031,2023-03-20,5,1,6,115,Colorado Rockies,119,Los Angeles Dodgers,27004,27015,David Peralta,444482,peralda01,Chris Taylor,621035,tayloch03,Jason Heyward,518792,heywaja01,J.D. Martinez,502110,martijd02,Miguel Vargas,678246,vargami01,Steven Duggar,621453,duggast01,Luke Williams,663897,willilu01,Ryan Ward,669899,unknown,Yonathan Daza,602074,dazayo01,Michael Toglia,669911,toglimi01,Elehuris Montero,660707,monteel01,Mike Moustakas,519058,moustmi01,Elias Díaz,553869,diazel01,Coco Montes,663796,monteco01,Zac Veen,691728,unknown,Brenton Doyle,686668,doylebr02,Gabriel Hughes,687312,unknown,Tayler Scott,605463,scottta02,Connor Seabold,657756,seaboco01,Brad Hand,543272,handbr01,Josh Rogers,642028,rogerjo01,Nick Mears,683232,mearsni01,Matt Koch,571863,kochma01,Caleb Ferguson,657571,ferguca01,Evan Phillips,623465,phillev01,Alex Vesia,681911,vesiaal01,Aldry Acosta,672755,unknown,Tyler Cyr,664202,cyrty01,Victor González,624647,gonzavi02,Jake Pilarski,702355,unknown,Juan Morillo,666661,unknown,Adam Kolarek,592473,kolarad01,unknown
