game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
745880,2024-07-20,4,8,12,142,Minnesota Twins,158,Milwaukee Brewers,27005,27012,Brice Turang,668930,turanbr02,William Contreras,661388,contrwi02,Christian Yelich,592885,yelicch01,Willy Adames,642715,adamewi01,Sal Frelick,686217,frelisa01,Rhys Hoskins,656555,hoskirh01,Garrett Mitchell,669003,mitchga01,Joey Ortiz,687401,ortizjo06,Jackson Chourio,694192,chourja01,Willi Castro,650489,castrwi01,Trevor Larnach,663616,larnatr01,Byron Buxton,621439,buxtoby01,Brooks Lee,686797,leebr02,Max Kepler,596146,keplema01,Ryan Jeffers,680777,jeffery01,Carlos Santana,467793,santaca01,Matt Wallner,670242,wallnma01,Edouard Julien,666397,julieed01,Pablo López,641154,lopezpa01,Freddy Peralta,642547,peralfr01,Bailey Ober,641927,oberba01,Joe Ryan,657746,ryanjo04,Caleb Thielbar,573204,thielca01,Simeon Woods Richardson,680573,woodssi01,Jorge Alcala,660896,alcaljo01,Griffin Jax,643377,jaxgr01,Jhoan Duran,661395,duranjh01,Cole Sands,663485,sandsco01,Steven Okert,595345,okertst01,Josh Staumont,622251,staumjo01,Aaron Civale,650644,civalaa01,Joel Kuhnel,669270,kuhnejo01,Hoby Milner,571948,milneho01,Tobias Myers,668964,myersto01,Colin Rea,607067,reaco01,Bryse Wilson,669060,wilsobr02,Bryan Hudson,663542,hudsobr01,Elvis Peguero,665625,pegueel01,Rob Zastryzny,642239,zastrro01,Joel Payamps,606303,payamjo01,Trevor Megill,656730,megiltr01,Jakob Junis,596001,junisja01,Jorge Alcala,660896,alcaljo01,Griffin Jax,643377,jaxgr01,Jhoan Duran,661395,duranjh01,Cole Sands,663485,sandsco01,Steven Okert,595345,okertst01,Josh Staumont,622251,staumjo01,Bryan Hudson,663542,hudsobr01,Elvis Peguero,665625,pegueel01,Rob Zastryzny,642239,zastrro01,Joel Payamps,606303,payamjo01,Trevor Megill,656730,megiltr01,Jakob Junis,596001,junisja01,7.5
