game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
718392,2023-04-28,3,2,5,141,Toronto Blue Jays,136,Seattle Mariners,27010,27011,Julio Rodríguez,677594,rodriju01,Ty France,664034,francty01,Jarred Kelenic,672284,kelenja01,Eugenio Suárez,553993,suareeu01,Teoscar Hernández,606192,hernate01,Cal Raleigh,663728,raleica01,J.P. Crawford,641487,crawfjp01,José Caballero,676609,cabaljo01,Kolten Wong,543939,wongko01,George Springer,543807,springe01,Bo Bichette,666182,bichebo01,Vladimir Guerrero Jr.,665489,guerrvl02,Matt Chapman,656305,chapmma01,Daulton Varsho,662139,varshda01,Alejandro Kirk,672386,kirkal01,Brandon Belt,474832,beltbr01,Whit Merrifield,593160,merriwh01,Kevin Kiermaier,595281,kiermke01,Alek Manoah,666201,manoaal01,Luis Castillo,622491,castilu02,Anthony Bass,542914,bassan01,Chris Bassitt,605135,bassich01,José Berríos,621244,berrijo01,Kevin Gausman,592332,gausmke01,Yusei Kikuchi,579328,kikucyu01,Nate Pearson,663878,pearsna01,Zach Pop,647315,popza01,Trevor Richards,670950,richatr01,Tim Mayza,641835,mayzati01,Yimi García,554340,garciyi01,Erik Swanson,657024,swanser01,Jordan Romano,605447,romanjo03,Diego Castillo,650895,castidi01,Chris Flexen,623167,flexech01,Logan Gilbert,669302,gilbelo01,Marco Gonzales,594835,gonzama02,George Kirby,669923,kirbyge01,Tayler Saucedo,642048,sauceta01,Paul Sewald,623149,sewalpa01,Gabe Speier,642100,speiega01,Justin Topa,623437,topaju01,Trevor Gott,641627,gotttr01,Matt Brash,666374,brashma01,Penn Murfee,682171,murfepe01,Tim Mayza,641835,mayzati01,Yimi García,554340,garciyi01,Erik Swanson,657024,swanser01,Jordan Romano,605447,romanjo03,Trevor Gott,641627,gotttr01,Matt Brash,666374,brashma01,Penn Murfee,682171,murfepe01,8.5
