game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
662208,2022-09-30,1,3,4,135,San Diego Padres,145,Chicago White Sox,26996,27018,Elvis Andrus,462101,andruel01,Mark Payton,592622,paytoma01,José Abreu,547989,abreujo02,Eloy Jiménez,650391,jimenel02,Gavin Sheets,657757,sheetga01,Yoán Moncada,660162,moncayo01,Andrew Vaughn,683734,vaughan01,Carlos Pérez,656024,perezca03,Josh Harrison,543281,harrijo05,Jurickson Profar,595777,profaju01,Juan Soto,665742,sotoju01,Manny Machado,592518,machama01,Jake Cronenworth,630105,croneja01,Brandon Drury,592273,drurybr01,Josh Bell,605137,belljo02,Ha-Seong Kim,673490,kimha01,Austin Nola,543592,nolaau01,Trent Grisham,663757,grishtr01,Yu Darvish,506433,darviyu01,Davis Martin,663436,martida03,Mike Clevinger,605182,clevimi01,Josh Hader,623352,haderjo01,Tim Hill,657612,hillti01,Pierce Johnson,572955,johnspi01,Sean Manaea,640455,manaese01,Adrian Morejon,670970,morejad01,Joe Musgrove,605397,musgrjo01,Blake Snell,605483,snellbl01,Craig Stammen,489334,stammcr01,Steven Wilson,621051,wilsost02,Luis García,472610,garcilu03,Robert Suarez,663158,suarero01,Nick Martinez,607259,martini01,Dylan Cease,656302,ceasedy01,Johnny Cueto,456501,cuetojo01,Jake Diekman,518617,diekmja01,Lucas Giolito,608337,giolilu01,Reynaldo López,625643,lopezre01,Lance Lynn,458681,lynnla01,José Ruiz,614179,ruizjo01,Vince Velasquez,592826,velasvi01,Joe Kelly,523260,kellyjo05,Kendall Graveman,608665,graveke01,Aaron Bummer,607481,bummeaa01,Jimmy Lambert,669424,lambeji01,Liam Hendriks,521230,hendrli01,Luis García,472610,garcilu03,Robert Suarez,663158,suarero01,Nick Martinez,607259,martini01,Joe Kelly,523260,kellyjo05,Kendall Graveman,608665,graveke01,Aaron Bummer,607481,bummeaa01,Jimmy Lambert,669424,lambeji01,Liam Hendriks,521230,hendrli01,7.5
