game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
663436,2022-09-03,2,1,3,108,Los Angeles Angels,117,Houston Astros,26998,27023,Jose Altuve,514888,altuvjo01,Yuli Gurriel,493329,gourryu01,Alex Bregman,608324,bregmal01,Kyle Tucker,663656,tuckeky01,Christian Vázquez,543877,vazquch01,Trey Mancini,641820,mancitr01,J.J. Matijevic,656695,matijjj01,Chas McCormick,676801,mccorch01,Jeremy Peña,665161,penaje02,David Fletcher,664058,fletcda02,Mike Trout,545361,troutmi01,Shohei Ohtani,660271,ohtansh01,Luis Rengifo,650859,rengilu01,Taylor Ward,621493,wardta01,Mike Ford,645801,fordmi01,Ryan Aguilar,666922,aguilry01,Max Stassi,545358,stassma01,Andrew Velazquez,623205,velazan01,Shohei Ohtani,660271,ohtansh01,Luis Garcia,677651,garcilu05,Jaime Barria,642545,barrija01,Tucker Davidson,656353,davidtu01,Reid Detmers,672282,detmere01,Aaron Loup,571901,loupaa01,José Marte,665896,martejo01,Mike Mayers,594577,mayermi01,Patrick Sandoval,663776,sandopa02,José Suarez,660761,suarejo01,Touki Toussaint,657053,toussto01,Andrew Wantz,681806,wantzan01,Zack Weiss,592848,weissza01,José Quijada,650671,quijajo01,Jimmy Herget,623474,hergeji01,Ryan Tepera,572193,teperry01,Brandon Bielak,656232,bielabr01,Hunter Brown,686613,brownhu01,Cristian Javier,664299,javiecr01,Lance McCullers Jr.,621121,mcculla02,Rafael Montero,606160,montera01,José Urquidy,664353,urquijo01,Ryne Stanek,592773,stanery01,Bryan Abreu,650556,abreubr01,Héctor Neris,593576,nerishe01,Phil Maton,664208,matonph01,Will Smith,519293,smithwi04,Seth Martinez,661527,martise01,José Quijada,650671,quijajo01,Jimmy Herget,623474,hergeji01,Ryan Tepera,572193,teperry01,Ryne Stanek,592773,stanery01,Bryan Abreu,650556,abreubr01,Héctor Neris,593576,nerishe01,Phil Maton,664208,matonph01,Will Smith,519293,smithwi04,Seth Martinez,661527,martise01,7.5
