game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Home_bullpen_15_Name,Home_bullpen_15_ID,Home_bullpen_15_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
662806,2022-05-31,2,8,10,116,Detroit Tigers,142,Minnesota Twins,26999,27005,Luis Arraez,650333,arraelu01,Byron Buxton,621439,buxtoby01,Max Kepler,596146,keplema01,Jorge Polanco,593871,polanjo01,Trevor Larnach,663616,larnatr01,Gary Sánchez,596142,sanchga02,Nick Gordon,624503,gordoni01,Gio Urshela,570482,urshegi01,Jermaine Palacios,650339,palacje01,Willi Castro,650489,castrwi01,Jonathan Schoop,570731,schoojo01,Miguel Cabrera,408234,cabremi01,Javier Báez,595879,baezja01,Jeimer Candelario,600869,candeje01,Spencer Torkelson,679529,torkesp01,Eric Haase,606992,haaseer01,Daz Cameron,663662,camerda01,Derek Hill,656537,hillde01,Rony García,665621,garciro03,Devin Smeltzer,656970,smeltde01,Beau Brieske,689225,briesbe01,Andrew Chafin,605177,chafian01,Alex Faedo,656412,faedoal01,Jason Foley,671345,foleyja01,Michael Fulmer,605242,fulmemi01,Joe Jiménez,641729,jimenjo02,Alex Lange,656638,langeal01,Wily Peralta,503449,peralwi01,Elvin Rodriguez,660730,rodriel02,Tarik Skubal,669373,skubata01,Gregory Soto,642397,sotogr01,Will Vest,676684,vestwi01,Joey Wentz,666214,wentzjo01,Drew Carlton,656290,carltdr01,Jacob Barnes,606930,barneja01,Chris Archer,502042,archech01,Dylan Bundy,605164,bundydy01,Tyler Duffey,608648,duffety01,Jhoan Duran,661395,duranjh01,Trevor Megill,656730,megiltr01,Juan Minaya,573668,minayju01,Jovani Moran,663558,moranjo01,Bailey Ober,641927,oberba01,Emilio Pagán,641941,paganem01,Cole Sands,663485,sandsco01,Joe Smith,501925,smithjo05,Caleb Thielbar,573204,thielca01,Griffin Jax,643377,jaxgr01,Drew Carlton,656290,carltdr01,Jacob Barnes,606930,barneja01,Griffin Jax,643377,jaxgr01,
