game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
746048,2024-06-22,0,9,9,146,Miami Marlins,136,Seattle Mariners,27022,27011,J.P. Crawford,641487,crawfjp01,Josh Rojas,668942,rojasjo01,Ty France,664034,francty01,Cal Raleigh,663728,raleica01,Mitch Garver,641598,garvemi01,Luke Raley,670042,raleylu01,Dominic Canzone,686527,canzodo01,Dylan Moore,664238,mooredy01,Ryan Bliss,669208,blissry01,Jazz Chisholm Jr.,665862,chishja01,Bryan De La Cruz,650559,delacbr01,Josh Bell,605137,belljo02,Jesús Sánchez,660821,sanchje02,Tim Anderson,641313,anderti01,Otto Lopez,672640,lopezot01,Nick Gordon,624503,gordoni01,Emmanuel Rivera,656896,riverem01,Nick Fortes,663743,forteni01,Shaun Anderson,641312,andersh01,Logan Gilbert,669302,gilbelo01,Huascar Brazoban,623211,brazohu01,Yonny Chirinos,630023,chiriyo01,Calvin Faucher,676534,fauchca01,Roddery Muñoz,682610,munozro01,Andrew Nardi,677053,nardian01,A.J. Puk,640462,pukaj01,Trevor Rogers,669432,rogertr01,Tanner Scott,656945,scottta01,JT Chargois,608638,chargjt01,Declan Cronin,686539,cronide01,Anthony Bender,669622,bendean01,Emmanuel Rivera,656896,riverem01,Mike Baumann,657508,baumami01,Cody Bolton,675989,boltoco01,Luis Castillo,622491,castilu02,George Kirby,669923,kirbyge01,Bryce Miller,682243,millebr04,Andrés Muñoz,662253,munozan01,Tayler Saucedo,642048,sauceta01,Ryne Stanek,592773,stanery01,Trent Thornton,663423,thorntr01,Austin Voth,608723,vothau01,Bryan Woo,693433,woobr01,Eduard Bazardo,660825,bazared01,JT Chargois,608638,chargjt01,Declan Cronin,686539,cronide01,Anthony Bender,669622,bendean01,Emmanuel Rivera,656896,riverem01,Eduard Bazardo,660825,bazared01,7.5
