game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
706870,2022-03-25,6,5,11,143,Philadelphia Phillies,147,New York Yankees,26995,27001,Aaron Hicks,543305,hicksaa01,Aaron Judge,592450,judgeaa01,Anthony Rizzo,519203,rizzoan01,DJ LeMahieu,518934,lemahdj01,Gleyber Torres,650402,torregl01,Marwin Gonzalez,503556,gonzama01,Isiah Kiner-Falefa,643396,kineris01,Kyle Higashioka,543309,higasky01,Kyle Schwarber,656941,schwaky01,Bryson Stott,681082,stottbr01,Bryce Harper,547180,harpebr03,J.T. Realmuto,592663,realmjt01,Alec Bohm,664761,bohmal01,Matt Vierling,663837,vierlma01,Donny Sands,664848,sandsdo01,Nick Maton,665155,matonni01,Kyle Gibson,502043,gibsoky01,Luis Severino,622663,severlu01,Braden Zarbnisky,675640,unknown,Braeden Ogle,669180,unknown,Corey Knebel,608349,knebeco01,Jeurys Familia,544727,familje01,Brad Hand,543272,handbr01,Seranthony Domínguez,622554,dominse01,Ryan Sherriff,595411,sherrry01,Andrew Bellatti,571479,bellaan01,Carson Coleman,679693,unknown,Greg Weissert,669711,weissgr01,Aroldis Chapman,547973,chapmar01,Manny Bañuelos,544365,banuema01,Ryan Weber,543901,weberry01,unknown
