gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID
717984,2023-05-28,0,2,2,Jonathan Davis,641505,davisjo05,Jorge Soler,624585,solerjo01,Luis Arraez,650333,arraelu01,Garrett Cooper,643265,coopega03,Bryan De La Cruz,650559,delacbr01,Yuli Gurriel,493329,gourryu01,Jean Segura,516416,segurje01,Nick Fortes,663743,forteni01,Garrett Hampson,641658,hampsga01,Mickey Moniak,666160,moniami01,Mike Trout,545361,troutmi01,Shohei Ohtani,660271,ohtansh01,Brandon Drury,592273,drurybr01,Jared Walsh,665120,walshja01,Gio Urshela,570482,urshegi01,Matt Thaiss,642136,thaisma01,Taylor Ward,621493,wardta01,Livan Soto,670869,sotoli01,Patrick Sandoval,663776,sandopa02,Eury Pérez,691587,perezeu02,Jacob Webb,657097,webbja01,Aaron Loup,571901,loupaa01,Steven Okert,595345,okertst01,Matt Barnes,598264,barnema01,Andrew Nardi,677053,nardian01,Tanner Scott,656945,scottta01,JT Chargois,608638,chargjt01
