game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID
2022-09-19,663423,9,1,10,Adam Frazier,624428,fraziad01,J.P. Crawford,641487,crawfjp01,Taylor Trammell,666211,trammta01,Abraham Toro,647351,toroab01,Ty France,664034,francty01,Jake Lamb,571875,lambja01,Sam Haggerty,664059,haggesa01,Curt Casali,592200,casalcu01,Carlos Santana,467793,santaca01,Mike Ford,645801,fordmi01,Mickey Moniak,666160,moniami01,Livan Soto,670869,sotoli01,Michael Stefanic,683021,stefami01,Matt Thaiss,642136,thaisma01,Jo Adell,666176,adelljo01,Shohei Ohtani,660271,ohtansh01,Magneuris Sierra,642423,sierrma01,Matt Duffy,622110,duffyma01,"Gilbert, L",669302,gilbelo01,Boyd,571510,boydma01,Castillo. D,650895,castidi01,Murfee,682171,murfepe01,"Suarez, J",660761,suarejo01,Weiss,592848,weissza01,"Marte, J",665896,martejo01,Mayers,594577,mayermi01
