game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
633566,2021-06-20,3,2,5,135,San Diego Padres,113,Cincinnati Reds,26996,27000,Jonathan India,663697,indiajo01,Jesse Winker,608385,winkeje01,Tyler Naquin,571980,naquity01,Joey Votto,458015,vottojo01,Tucker Barnhart,571466,barnhtu01,Eugenio Suárez,553993,suareeu01,Shogo Akiyama,673451,akiyash01,Kyle Farmer,571657,farmeky01,Luis Castillo,622491,castilu02,Trent Grisham,663757,grishtr01,Manny Machado,592518,machama01,Jake Cronenworth,630105,croneja01,Eric Hosmer,543333,hosmeer01,Wil Myers,571976,myerswi01,Jurickson Profar,595777,profaju01,Ha-Seong Kim,673490,kimha01,Victor Caratini,605170,caratvi01,Dinelson Lamet,659275,lametdi01,Dinelson Lamet,659275,lametdi01,Luis Castillo,622491,castilu02,Nabil Crismatt,622503,crismna01,Yu Darvish,506433,darviyu01,Miguel Díaz,622766,diazmi02,Joe Musgrove,605397,musgrjo01,Chris Paddack,663978,paddach01,Nick Ramirez,598286,ramirni01,Blake Snell,605483,snellbl01,Mason Thompson,666168,thompma02,Tim Hill,657612,hillti01,Craig Stammen,489334,stammcr01,Emilio Pagán,641941,paganem01,Mark Melancon,453343,melanma01,Brad Brach,542960,brachbr01,Amir Garrett,607237,garream01,Vladimir Gutierrez,661269,gutievl01,Ryan Hendrix,641682,hendrry01,Tyler Mahle,641816,mahlety01,Wade Miley,489119,mileywa01,Josh Osich,592612,osichjo01,Tony Santillan,663574,santito01,Lucas Sims,608371,simslu01,Art Warren,605521,warrear01,Sean Doolittle,448281,doolise01,Heath Hembree,592390,hembrhe01,Tim Hill,657612,hillti01,Craig Stammen,489334,stammcr01,Emilio Pagán,641941,paganem01,Mark Melancon,453343,melanma01,Sean Doolittle,448281,doolise01,Heath Hembree,592390,hembrhe01,8.0
