game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,over_under_runline
661758,2022-04-26,6,5,11,141,Toronto Blue Jays,111,Boston Red Sox,27010,27021,Trevor Story,596115,storytr01,Alex Verdugo,657077,verdual01,Xander Bogaerts,593428,bogaexa01,J.D. Martinez,502110,martijd02,Enrique Hernández,571771,hernaen02,Jackie Bradley Jr.,598265,bradlja02,Bobby Dalbec,666915,dalbebo01,Christian Arroyo,624414,arroych01,George Springer,543807,springe01,Bo Bichette,666182,bichebo01,Vladimir Guerrero Jr.,665489,guerrvl02,Zack Collins,641470,colliza01,Matt Chapman,656305,chapmma01,Raimel Tapia,606132,tapiara01,Santiago Espinal,669289,espinsa01,Gosuke Katoh,641741,katohgo01,Kevin Gausman,592332,gausmke01,Nick Pivetta,601713,pivetni01,Trevor Richards,670950,richatr01,Yimi García,554340,garciyi01,David Phelps,475479,phelpda01,Ryan Borucki,621366,borucry01,Jordan Romano,605447,romanjo03,Hirokazu Sawamura,617228,sawamhi01,Austin Davis,656354,davisau01,Ryan Brasier,518489,brasiry01,Hansel Robles,570663,robleha01,Jake Diekman,518617,diekmja01,Matt Barnes,598264,barnema01,Matt Strahm,621381,strahma01,7.5
