game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
660938,2021-10-05,6,2,8,111,Boston Red Sox,147,New York Yankees,27021,27001,Anthony Rizzo,519203,rizzoan01,Aaron Judge,592450,judgeaa01,Giancarlo Stanton,519317,stantmi03,Joey Gallo,608336,gallojo01,Gleyber Torres,650402,torregl01,Brett Gardner,458731,gardnbr01,Gio Urshela,570482,urshegi01,Kyle Higashioka,543309,higasky01,Andrew Velazquez,623205,velazan01,Kyle Schwarber,656941,schwaky01,Enrique Hernández,571771,hernaen02,Rafael Devers,646240,deverra01,Xander Bogaerts,593428,bogaexa01,Alex Verdugo,657077,verdual01,Hunter Renfroe,592669,renfrhu01,Kevin Plawecki,608700,plaweke01,Bobby Dalbec,666915,dalbebo01,Christian Arroyo,624414,arroych01,Nathan Eovaldi,543135,eovalna01,Gerrit Cole,543037,colege01,Matt Barnes,598264,barnema01,Austin Davis,656354,davisau01,Adam Ottavino,493603,ottavad01,Nick Pivetta,601713,pivetni01,Garrett Richards,572070,richaga01,Eduardo Rodriguez,593958,rodried05,Josh Taylor,657031,taylojo02,Ryan Brasier,518489,brasiry01,Tanner Houck,656557,houckta01,Hansel Robles,570663,robleha01,Garrett Whitlock,676477,whitlga01,Aroldis Chapman,547973,chapmar01,Nestor Cortes,641482,cortene01,Domingo Germán,593334,germado01,Michael King,650633,kingmi01,Lucas Luetge,476595,luetglu01,Wandy Peralta,593974,peralwa01,Joely Rodríguez,570257,rodrijo06,Clay Holmes,605280,holmecl01,Luis Severino,622663,severlu01,Jonathan Loáisiga,642528,loaisjo01,Chad Green,643338,greench03,Ryan Brasier,518489,brasiry01,Tanner Houck,656557,houckta01,Hansel Robles,570663,robleha01,Garrett Whitlock,676477,whitlga01,Clay Holmes,605280,holmecl01,Luis Severino,622663,severlu01,Jonathan Loáisiga,642528,loaisjo01,Chad Green,643338,greench03,8.0
