game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Home_bullpen_15_Name,Home_bullpen_15_ID,Home_bullpen_15_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
661757,2022-04-27,1,7,8,141,Toronto Blue Jays,111,Boston Red Sox,27010,27021,Trevor Story,596115,storytr01,Alex Verdugo,657077,verdual01,Xander Bogaerts,593428,bogaexa01,Rafael Devers,646240,deverra01,J.D. Martinez,502110,martijd02,Enrique Hernández,571771,hernaen02,Jackie Bradley Jr.,598265,bradlja02,Bobby Dalbec,666915,dalbebo01,Kevin Plawecki,608700,plaweke01,George Springer,543807,springe01,Bo Bichette,666182,bichebo01,Vladimir Guerrero Jr.,665489,guerrvl02,Zack Collins,641470,colliza01,Lourdes Gurriel Jr.,666971,gurrilo01,Raimel Tapia,606132,tapiara01,Matt Chapman,656305,chapmma01,Gosuke Katoh,641741,katohgo01,Tyler Heineman,623168,heinety01,Ross Stripling,548389,stripro01,Michael Wacha,608379,wachami01,José Berríos,621244,berrijo01,Adam Cimber,643256,cimbead01,Yimi García,554340,garciyi01,Kevin Gausman,592332,gausmke01,Yusei Kikuchi,579328,kikucyu01,Alek Manoah,666201,manoaal01,Tim Mayza,641835,mayzati01,David Phelps,475479,phelpda01,Jordan Romano,605447,romanjo03,Trent Thornton,663423,thorntr01,Trevor Richards,670950,richatr01,Tayler Saucedo,642048,sauceta01,Julian Merryweather,657240,merryju01,Andrew Vasquez,607755,vasquan02,Bowden Francis,670102,francbo01,Matt Barnes,598264,barnema01,Ryan Brasier,518489,brasiry01,Austin Davis,656354,davisau01,Nathan Eovaldi,543135,eovalna01,Rich Hill,448179,hillri01,Nick Pivetta,601713,pivetni01,Hansel Robles,570663,robleha01,Matt Strahm,621381,strahma01,Phillips Valdez,570488,valdeph01,Garrett Whitlock,676477,whitlga01,Jake Diekman,518617,diekmja01,Hirokazu Sawamura,617228,sawamhi01,John Schreiber,670167,schrejo01,Tyler Danish,641501,danisty01,Trent Thornton,663423,thorntr01,Trevor Richards,670950,richatr01,Tayler Saucedo,642048,sauceta01,Julian Merryweather,657240,merryju01,Andrew Vasquez,607755,vasquan02,Bowden Francis,670102,francbo01,Jake Diekman,518617,diekmja01,Hirokazu Sawamura,617228,sawamhi01,John Schreiber,670167,schrejo01,Tyler Danish,641501,danisty01,8.5
