game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID,Home_P_10_bbrefID,Home_P_11_Name,Home_P_11_ID,Home_P_11_bbrefID,Home_P_12_Name,Home_P_12_ID,Home_P_12_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
747812,2024-03-25,2,9,11,140,Texas Rangers,111,Boston Red Sox,27002,27021,Jarren Duran,680776,duranja01,Rafael Devers,646240,deverra01,Trevor Story,596115,storytr01,Tyler O'Neill,641933,oneilty01,Wilyer Abreu,677800,abreuwi02,Ceddanne Rafaela,678882,rafaece01,Enmanuel Valdez,665839,valdeen01,Bobby Dalbec,666915,dalbebo01,Marcus Semien,543760,semiema01,Corey Seager,608369,seageco01,Evan Carter,694497,carteev01,Adolis García,666969,garciad02,Josh Jung,673962,jungjo01,Wyatt Langford,694671,langfwy01,Jonah Heim,641680,heimjo01,Jared Walsh,665120,walshja01,Jacob Latz,656641,latzja01,Garrett Whitlock,676477,whitlga01,Austin Pruitt,643493,pruitau01,Blake Taylor,642130,taylobl01,Grant Anderson,681982,andergr01,Danny Duffy,518633,duffyda01,Daniel Robert,642016,unknown,David Robertson,502085,roberda08,Brock Burke,656271,burkebr01,Jesus Tinoco,622786,tinocje01,Josh Sborz,622250,sborzjo01,Kirby Yates,489446,yateski01,Chasen Shreve,592741,shrevch01,Justin Slaten,686580,slateju01,Joely Rodríguez,570257,rodrijo06,Cam Booser,592155,booseca01,unknown
