game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
632627,2021-09-03,5,3,8,139,Tampa Bay Rays,142,Minnesota Twins,27003,27005,Luis Arraez,650333,arraelu01,Byron Buxton,621439,buxtoby01,Jorge Polanco,593871,polanjo01,Josh Donaldson,518626,donaljo02,Max Kepler,596146,keplema01,Miguel Sanó,593934,sanomi01,Nick Gordon,624503,gordoni01,Ryan Jeffers,680777,jeffery01,Andrelton Simmons,592743,simmoan01,Brandon Lowe,664040,lowebr01,Joey Wendle,621563,wendljo01,Nelson Cruz,443558,cruzne02,Austin Meadows,640457,meadoau01,Randy Arozarena,668227,arozara01,Kevin Kiermaier,595281,kiermke01,Yandy Díaz,650490,diazya01,Francisco Mejía,642336,mejiafr01,Taylor Walls,670764,wallsta01,Michael Wacha,608379,wachami01,Randy Dobnak,677976,dobnara01,Chris Archer,502042,archech01,Shawn Armstrong,542888,armstsh01,JT Chargois,608638,chargjt01,Adam Conley,543045,conlead01,Dietrich Enns,608650,ennsdi01,J.P. Feyereisen,656420,feyerjo01,Shane McClanahan,663556,mcclash01,Collin McHugh,543521,mchugco01,Luis Patiño,672715,patinlu01,Drew Rasmussen,656876,rasmudr01,Ryan Yarbrough,642232,yarbrry01,Pete Fairbanks,664126,fairbpe01,David Robertson,502085,roberda08,Andrew Kittredge,552640,kittran01,Andrew Albers,452027,alberan01,Jorge Alcala,660896,alcaljo01,Alex Colomé,517008,colomal01,Danny Coulombe,543056,couloda01,Tyler Duffey,608648,duffety01,John Gant,607231,gantjo01,Ian Gibaut,664139,gibauia01,Griffin Jax,643377,jaxgr01,Juan Minaya,573668,minayju01,Bailey Ober,641927,oberba01,Joe Ryan,657746,ryanjo04,Caleb Thielbar,573204,thielca01,Ralph Garza Jr.,621248,garzara01,Pete Fairbanks,664126,fairbpe01,David Robertson,502085,roberda08,Andrew Kittredge,552640,kittran01,Ralph Garza Jr.,621248,garzara01,9.0
