gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID,Home_P_10_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID
719124,2023-03-14,5,15,20,Ozzie Albies,645277,albieoz01,Vaughn Grissom,687093,grissva01,Marcell Ozuna,542303,ozunama01,Kevin Pillar,607680,pillake01,Sam Hilliard,656541,hillisa01,Ehire Adrianza,501303,adriaeh01,Joe Dunand,656388,dunanjo01,Joe Hudson,621529,hudsojo03,Magneuris Sierra,642423,sierrma01,Bryson Stott,681082,stottbr01,Rhys Hoskins,656555,hoskirh01,Alec Bohm,664761,bohmal01,Nick Castellanos,592206,casteni01,Darick Hall,669742,hallda02,Edmundo Sosa,624641,sosaed01,Kody Clemens,665019,clemeko01,Josh Harrison,543281,harrijo05,John Hicks,543308,hicksjo02,Cristopher Sánchez,650911,sanchcr01,Bryce Elder,693821,elderbr01,Yunior Marte,628708,marteyu01,Jakob Hernandez,674342,unknown,Andrew Vasquez,607755,vasquan02,Keylan Killgore,681154,unknown,Erich Uelmen,657272,uelmeer01,Matt Seelinger,676910,unknown,Trey Cobb,641464,unknown,Mark Appel,571446,appelma01,Ben Bowden,641386,bowdebe01,Michael Tonkin,543859,tonkimi01,Nick Anderson,623433,anderni01,Brian Moran,572383,moranbr01,Danny Young,664849,youngda02,Connor Johnstone,641733,unknown
