game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
746794,2024-05-25,3,5,8,145,Chicago White Sox,110,Baltimore Orioles,27018,27008,Gunnar Henderson,683002,hendegu01,Adley Rutschman,668939,rutscad01,Ryan O'Hearn,656811,ohearry01,Ryan Mountcastle,663624,mountry01,Anthony Santander,623993,santaan02,Colton Cowser,681297,cowseco01,Jordan Westburg,676059,westbjo01,Kyle Stowers,669065,stoweky01,Ramón Urías,602104,uriasra01,Tommy Pham,502054,phamth01,Andrew Vaughn,683734,vaughan01,Gavin Sheets,657757,sheetga01,Corey Julks,667452,julksco01,Paul DeJong,657557,dejonpa01,Bryan Ramos,682868,ramosbr01,Andrew Benintendi,643217,beninan01,Nicky Lopez,670032,lopezni01,Martín Maldonado,455117,maldoma01,Erick Fedde,607200,feddeer01,Albert Suárez,544150,suareal01,Justin Anderson,605121,anderju01,Tanner Banks,621383,banksta01,John Brebbia,605154,brebbjo01,Garrett Crochet,676979,crochga01,Chris Flexen,623167,flexech01,Nick Nastrini,680897,nastrni01,Jared Shuster,694363,shustja01,Michael Soroka,647336,sorokmi01,Jordan Leasure,673929,leasujo01,Michael Kopech,656629,kopecmi01,Tim Hill,657612,hillti01,Kyle Bradish,680694,bradiky01,Corbin Burnes,669203,burneco01,Yennier Cano,666974,canoye01,Danny Coulombe,543056,couloda01,Cole Irvin,608344,irvinco01,Craig Kimbrel,518886,kimbrcr01,Grayson Rodriguez,680570,rodrigr01,Nick Vespi,663989,vespini01,Jacob Webb,657097,webbja01,Keegan Akin,669211,akinke01,Dillon Tate,622253,tatedi01,Cionel Pérez,672335,perezci01,Jordan Leasure,673929,leasujo01,Michael Kopech,656629,kopecmi01,Tim Hill,657612,hillti01,Keegan Akin,669211,akinke01,Dillon Tate,622253,tatedi01,Cionel Pérez,672335,perezci01,8.0
