game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
632985,2021-08-08,5,6,11,138,St. Louis Cardinals,118,Kansas City Royals,27019,27006,Whit Merrifield,593160,merriwh01,Nicky Lopez,670032,lopezni01,Salvador Perez,521692,perezsa02,Carlos Santana,467793,santaca01,Hunter Dozier,641531,doziehu01,Edward Olivares,658668,olivaed02,Michael A. Taylor,572191,taylomi02,Hanser Alberto,593643,alberha01,Kris Bubic,663460,bubickr01,Dylan Carlson,666185,carlsdy01,Paul Goldschmidt,502671,goldspa01,Nolan Arenado,571448,arenano01,Tyler O'Neill,641933,oneilty01,Tommy Edman,669242,edmanto01,Harrison Bader,664056,baderha01,Paul DeJong,657557,dejonpa01,Andrew Knizner,668800,kniznan01,Jon Lester,452657,lestejo01,Jon Lester,452657,lestejo01,Kris Bubic,663460,bubickr01,Génesis Cabrera,650893,cabrege01,Giovanny Gallegos,606149,gallegi01,Luis García,472610,garcilu03,J.A. Happ,457918,happja01,Ryan Helsley,664854,helslry01,Wade LeBlanc,453281,leblawa01,Andrew Miller,453192,millean01,Adam Wainwright,425794,wainwad01,Justin Miller,502522,milleju02,T.J. McFarland,519008,mcfartj01,Alex Reyes,621052,reyesal02,Carlos Hernández,672578,hernaca04,Brad Keller,641745,kellebr01,Daniel Lynch IV,663738,lynchda02,Mike Minor,501985,minormi01,Ervin Santana,429722,santaer01,Josh Staumont,622251,staumjo01,Domingo Tapia,593619,tapiado01,Wade Davis,451584,daviswa01,Jake Brentz,641394,brentja01,Greg Holland,518813,hollagr01,Scott Barlow,605130,barlosc01,Richard Lovelady,663992,lovelri01,Justin Miller,502522,milleju02,T.J. McFarland,519008,mcfartj01,Alex Reyes,621052,reyesal02,Domingo Tapia,593619,tapiado01,Wade Davis,451584,daviswa01,Jake Brentz,641394,brentja01,Greg Holland,518813,hollagr01,Scott Barlow,605130,barlosc01,Richard Lovelady,663992,lovelri01,10.0
