game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
632850,2021-08-18,2,6,8,137,San Francisco Giants,121,New York Mets,26997,27014,Brandon Nimmo,607043,nimmobr01,Jeff McNeil,643446,mcneije01,Pete Alonso,624413,alonspe01,Michael Conforto,624424,confomi01,J.D. Davis,605204,davisjd01,Dominic Smith,642086,smithdo02,Jonathan Villar,542340,villajo01,Patrick Mazeika,664850,mazeipa01,Tylor Megill,656731,megilty01,LaMonte Wade Jr.,664774,wadela01,Tommy La Stella,600303,lasteto01,Kris Bryant,592178,bryankr01,Brandon Belt,474832,beltbr01,Brandon Crawford,543063,crawfbr01,Mike Yastrzemski,573262,yastrmi01,Curt Casali,592200,casalcu01,Alex Dickerson,543105,dickeal01,Anthony DeSclafani,543101,desclan01,Anthony DeSclafani,543101,desclan01,Tylor Megill,656731,megilty01,Kevin Gausman,592332,gausmke01,Logan Webb,657277,webblo01,Alex Wood,622072,woodal02,Jose Alvarez,501625,alvarjo02,Zack Littell,641793,litteza01,Jarlín García,606424,garcija04,Dominic Leone,608678,leonedo01,Tyler Rogers,643511,rogerty01,Jake McGee,459429,mcgeeja01,Tony Watson,453265,watsoto01,Tyler Chatwood,543022,chatwty01,Carlos Carrasco,471911,carraca01,Rich Hill,448179,hillri01,Aaron Loup,571901,loupaa01,Seth Lugo,607625,lugose01,Marcus Stroman,573186,stromma01,Taijuan Walker,592836,walketa01,Trevor Williams,592866,willitr01,Miguel Castro,612434,castrmi01,Trevor May,543507,maytr01,Edwin Díaz,621242,diazed04,Jeurys Familia,544727,familje01,Jake Reed,596082,reedja02,Jose Alvarez,501625,alvarjo02,Zack Littell,641793,litteza01,Jarlín García,606424,garcija04,Dominic Leone,608678,leonedo01,Tyler Rogers,643511,rogerty01,Jake McGee,459429,mcgeeja01,Tony Watson,453265,watsoto01,Tyler Chatwood,543022,chatwty01,Miguel Castro,612434,castrmi01,Trevor May,543507,maytr01,Edwin Díaz,621242,diazed04,Jeurys Familia,544727,familje01,Jake Reed,596082,reedja02,9.0
