game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-03-17,641963,4,3,7,Matt Davidson,571602,davidma02,Omar Estévez,666784,Sheldon Neuse,641914,neusesh01,Tim Federowicz,543148,federti01,Ryan Noda,676116,nodary01,Zach McKinstry,656716,mckinza01,Andy Burns,542992,burnsan01,DJ Peters,656847,peterdj01,Rangel Ravelo,592660,ravelra01,Luis González,670768,gonzalu03,Nick Williams,608384,willini01,Matt Reynolds,608703,reynoma03,José Abreu,547989,abreujo02,Adam Engel,641553,engelad01,Andrew Vaughn,683734,vaughan01,Zach Remillard,621545,remilza01,Billy Hamilton,571740,hamilbi02,Danny Mendick,664901,mendida01,Buehler,621111,buehlwa01,Jansen,445276,janseke01,Knebel,608349,knebeco01,Alexander,518397,alexasc02,Pazos,572021,pazosja01,Pepiot,686752,pepiory01,Romero,544836,romeren01,Giolito,608337,giolilu01,Marshall,605359,marshev01,Hendriks,521230,hendrli01,Bummer,607481,bummeaa01,"Ruiz, J",614179,ruizjo01,Sadzeck,592712,sadzeco01
