game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2023-03-03,719290,2,2,4,Ryan Ward,669899,Yonny Hernández,660634,hernayo02,Steven Duggar,621453,duggast01,Luke Williams,663897,willilu01,Jorbit Vivas,678391,Michael Busch,683737,buschmi02,Kyle Nevin,693819,Hunter Feduccia,676439,Bradley Zimmer,605548,zimmebr01,Matt Thaiss,642136,thaisma01,Jeremiah Jackson,669236,Myles Emmerson,689880,Zach Neto,687263,netoza01,Taylor Jones,622100,jonesta01,Jordyn Adams,677941,adamsjo03,Kyren Paris,677347,parisky01,Jo Adell,666176,adelljo01,Bryce Teodosio,669326,Gonsolin,664062,gonsoto01,"Reed, J",596082,reedja02,Covey,592229,coveydy01,Robertson,687798,roberni01,Bruihl,677865,bruihju01,Erlin,572362,erlinro01,"Jones, Jam",571825,jonesja06,Washington,675976,Anderson,542881,anderty01,Herget,623474,hergeji01,Estévez,608032,estevca01,Ingram,688427,ingrako01,"Webb, J",657097,webbja01,"Holder, J",656547,holdejo02,Murphy,684665,"Diaz, J",646242,diazjh01
