game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
716755,2023-09-02,2,1,3,133,Oakland Athletics,108,Los Angeles Angels,27016,26998,Nolan Schanuel,694384,schanno01,Shohei Ohtani,660271,ohtansh01,Brandon Drury,592273,drurybr01,Mike Moustakas,519058,moustmi01,Luis Rengifo,650859,rengilu01,Mickey Moniak,666160,moniami01,Logan O'Hoppe,681351,ohopplo01,Trey Cabbage,663550,cabbatr01,Kyren Paris,677347,parisky01,Tony Kemp,643393,kempto01,Zack Gelof,680869,gelofza01,Ryan Noda,676116,nodary01,Brent Rooker,667670,rookebr01,Seth Brown,664913,brownse01,Jordan Diaz,672478,diazjo03,Lawrence Butler,671732,butlela01,Tyler Soderstrom,691016,soderty01,Nick Allen,669397,allenni02,Paul Blackburn,621112,blackpa01,Griffin Canning,656288,cannigr01,Lucas Erceg,668674,erceglu01,Adrián Martínez,661309,martiad01,Kyle Muller,666205,mulleky01,Zach Neal,594943,nealza01,Sean Newcomb,656794,newcose01,Francisco Pérez,660906,perezfr01,JP Sears,676664,searsjp01,Kirby Snead,669912,sneadki01,Spencer Patton,607359,pattosp01,Sam Long,669674,longsa01,Dany Jiménez,666204,jimenda01,Trevor May,543507,maytr01,Tyler Anderson,542881,anderty01,Jaime Barria,642545,barrija01,Reid Detmers,672282,detmere01,Carlos Estévez,608032,estevca01,Jimmy Herget,623474,hergeji01,Kolton Ingram,688427,ingrako01,José Marte,665896,martejo01,Gerardo Reyes,622103,reyesge01,Kenny Rosenberg,670046,rosenke01,Patrick Sandoval,663776,sandopa02,José Soriano,667755,soriajo02,Aaron Loup,571901,loupaa01,Andrew Wantz,681806,wantzan01,Kirby Snead,669912,sneadki01,Spencer Patton,607359,pattosp01,Sam Long,669674,longsa01,Dany Jiménez,666204,jimenda01,Trevor May,543507,maytr01,Aaron Loup,571901,loupaa01,Andrew Wantz,681806,wantzan01,8.0
