game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Away_bullpen_15_Name,Away_bullpen_15_ID,Away_bullpen_15_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
662237,2022-04-14,12,1,13,135,San Diego Padres,144,Atlanta Braves,26996,27009,Ozzie Albies,645277,albieoz01,Matt Olson,621566,olsonma02,Austin Riley,663586,rileyau01,Marcell Ozuna,542303,ozunama01,Travis d'Arnaud,518595,darnatr01,Eddie Rosario,592696,rosared01,Adam Duvall,594807,duvalad01,Alex Dickerson,543105,dickeal01,Dansby Swanson,621020,swansda01,Trent Grisham,663757,grishtr01,Austin Nola,543592,nolaau01,Manny Machado,592518,machama01,Jake Cronenworth,630105,croneja01,Luke Voit,572228,voitlu01,Eric Hosmer,543333,hosmeer01,Wil Myers,571976,myerswi01,Jurickson Profar,595777,profaju01,CJ Abrams,682928,abramcj01,Joe Musgrove,605397,musgrjo01,Charlie Morton,450203,mortoch02,Nabil Crismatt,622503,crismna01,Yu Darvish,506433,darviyu01,Pierce Johnson,572955,johnspi01,Dinelson Lamet,659275,lametdi01,Sean Manaea,640455,manaese01,Nick Martinez,607259,martini01,Taylor Rogers,573124,rogerta01,Robert Suarez,663158,suarero01,Kyle Tyler,667725,tylerky01,Steven Wilson,621051,wilsost02,Tim Hill,657612,hillti01,Craig Stammen,489334,stammcr01,Pedro Avila,658648,avilape01,Ian Anderson,666120,anderia01,Bryce Elder,693821,elderbr01,Max Fried,608331,friedma01,Kenley Jansen,445276,janseke01,Tyler Matzek,554431,matzety01,Collin McHugh,543521,mchugco01,A.J. Minter,621345,minteaj01,Darren O'Day,503285,odayda01,Jackson Stephens,623451,stephja01,Spencer Strider,675911,stridsp01,Kyle Wright,657140,wrighky01,Huascar Ynoa,660623,ynoahu01,Sean Newcomb,656794,newcose01,Will Smith,519293,smithwi04,Tyler Thornburg,592804,thornty01,Tim Hill,657612,hillti01,Craig Stammen,489334,stammcr01,Pedro Avila,658648,avilape01,Sean Newcomb,656794,newcose01,Will Smith,519293,smithwi04,Tyler Thornburg,592804,thornty01,7.5
