game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2021-03-19,642172,10,9,19,Yasmany Tomás,630111,tomasya01,Jackson Cluff,687714,Blake Swihart,596119,swihabl01,Andrew Stevenson,664057,stevean01,Hernán Pérez,541650,perezhe01,Jakson Reetz,656883,reetzja01,Josh Harrison,543281,harrijo05,Yadiel Hernandez,628450,hernaya01,Luis García Jr.,671277,garcilu04,Michael Papierski,657709,papiemi01,Bryan De La Cruz,650559,delacbr01,Steven Souza Jr.,519306,souzast01,Robel García,596825,garciro02,Alex De Goti,621008,degotal01,Taylor Jones,622100,jonesta01,Abraham Toro,647351,toroab01,Ronnie Dawson,669008,dawsoro01,Chas McCormick,676801,mccorch01,Espino,502179,espinpa01,"Hudson, Dan",543339,hudsoda01,"Guerra, Ja",457915,guerrja01,Suero,593833,suerowa01,Bacus,621290,bacusda01,McGowin,641851,mcgowky01,"Garcia, L",677651,garcilu05,Scheetz,677415,Scrubb,668687,scruban01,Martes,642564,martefr01,"Taylor, B",642130,taylobl01,Hansen,667712,"Martinez, S",661527,martise01
