game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
718232,2023-05-10,11,3,14,147,New York Yankees,133,Oakland Athletics,27001,27016,Esteury Ruiz,665923,ruizes01,Ryan Noda,676116,nodary01,Brent Rooker,667670,rookebr01,JJ Bleday,668709,bledajj01,Jordan Diaz,672478,diazjo03,Tony Kemp,643393,kempto01,Carlos Pérez,542208,perezca02,Jace Peterson,607054,peterja01,Kevin Smith,675656,smithke05,Anthony Volpe,683011,volpean01,Aaron Judge,592450,judgeaa01,Anthony Rizzo,519203,rizzoan01,DJ LeMahieu,518934,lemahdj01,Gleyber Torres,650402,torregl01,Harrison Bader,664056,baderha01,Isiah Kiner-Falefa,643396,kineris01,Kyle Higashioka,543309,higasky01,Oswaldo Cabrera,665828,cabreos01,Jhony Brito,666745,britojh01,Kyle Muller,666205,mulleky01,Albert Abreu,656061,abreual01,Gerrit Cole,543037,colege01,Nestor Cortes,641482,cortene01,Domingo Germán,593334,germado01,Ian Hamilton,641656,hamilia01,Clay Holmes,605280,holmecl01,Michael King,650633,kingmi01,Ron Marinaccio,676760,marinro01,Wandy Peralta,593974,peralwa01,Clarke Schmidt,657376,schmicl01,Jimmy Cordero,622772,cordeji01,Deivi García,665620,garcide01,Zach Jackson,667427,jacksza02,Sam Long,669674,longsa01,Sam Moll,594580,mollsa01,Spencer Patton,607359,pattosp01,Austin Pruitt,643493,pruitau01,JP Sears,676664,searsjp01,Rico Garcia,670329,garciri01,Shintaro Fujinami,660261,fujinsh01,Richard Lovelady,663992,lovelri01,Jimmy Cordero,622772,cordeji01,Deivi García,665620,garcide01,Rico Garcia,670329,garciri01,Shintaro Fujinami,660261,fujinsh01,Richard Lovelady,663992,lovelri01,9.5
