game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2021-07-20,633230,7,6,13,Willson Contreras,575929,contrwi01,Anthony Rizzo,519203,rizzoan01,Ian Happ,664023,happia01,Patrick Wisdom,621550,wisdopa01,Javier Báez,595879,baezja01,Jason Heyward,518792,heywaja01,Craig Kimbrel,518886,kimbrcr01,Nico Hoerner,663538,hoernni01,Jake Marisnick,545350,marisja01,Dylan Carlson,666185,carlsdy01,Nolan Arenado,571448,arenano01,Matt Carpenter,572761,carpema01,Giovanny Gallegos,606149,gallegi01,Tyler O'Neill,641933,oneilty01,Paul Goldschmidt,502671,goldspa01,Tommy Edman,669242,edmanto01,Harrison Bader,664056,baderha01,Yadier Molina,425877,molinya01,Williams,592866,willitr01,Brothers,571521,brothre01,Tepera,572193,teperry01,Maples,596027,mapledi01,Kimbrel,518886,kimbrcr01,Oviedo,670912,oviedjo01,"Cabrera, G",650893,cabrege01,Helsley,664854,helslry01,Miller,502522,milleju02,"García, L",472610,garcilu03,"Reyes, Al",621052,reyesal02,Gallegos,606149,gallegi01
