game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
661996,2022-10-05,4,2,6,140,Texas Rangers,147,New York Yankees,27002,27001,DJ LeMahieu,518934,lemahdj01,Anthony Rizzo,519203,rizzoan01,Oswaldo Cabrera,665828,cabreos01,Josh Donaldson,518626,donaljo02,Oswald Peraza,672724,perazos02,Jose Trevino,624431,trevijo01,Marwin Gonzalez,503556,gonzama01,Kyle Higashioka,543309,higasky01,Aaron Hicks,543305,hicksaa01,Marcus Semien,543760,semiema01,Nathaniel Lowe,663993,lowena01,Adolis García,666969,garciad02,Josh Jung,673962,jungjo01,Josh Smith,669701,smithjo11,Jonah Heim,641680,heimjo01,Charlie Culberson,518586,culbech01,Leody Taveras,665750,taverle01,Bubba Thompson,669352,thompbu01,Glenn Otto,657248,ottogl01,Domingo Germán,593334,germado01,A.J. Alexy,669935,alexyaj01,Joe Barlow,669618,barlojo01,Brock Burke,656271,burkebr01,Jon Gray,592351,grayjo02,Taylor Hearn,621368,hearnta01,Jonathan Hernández,642546,hernajo02,Spencer Howard,675921,howarsp01,John King,667463,kingjo01,José Leclerc,600917,leclejo01,Martín Pérez,527048,perezma02,Jesus Tinoco,622786,tinocje01,Yerry Rodríguez,666720,rodriye01,Dennis Santana,642701,santade01,Matt Moore,519043,moorema02,Aroldis Chapman,547973,chapmar01,Gerrit Cole,543037,colege01,Nestor Cortes,641482,cortene01,Scott Effross,664123,effrosc01,Clay Holmes,605280,holmecl01,Jonathan Loáisiga,642528,loaisjo01,Clarke Schmidt,657376,schmicl01,Luis Severino,622663,severlu01,Jameson Taillon,592791,taillja01,Albert Abreu,656061,abreual01,Miguel Castro,612434,castrmi01,Lou Trivino,642152,trivilo01,Lucas Luetge,476595,luetglu01,Yerry Rodríguez,666720,rodriye01,Dennis Santana,642701,santade01,Matt Moore,519043,moorema02,Albert Abreu,656061,abreual01,Miguel Castro,612434,castrmi01,Lou Trivino,642152,trivilo01,Lucas Luetge,476595,luetglu01,8.0
