game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
663314,2022-07-26,7,3,10,109,Arizona Diamondbacks,137,San Francisco Giants,27007,26997,Austin Slater,596103,slateau01,Wilmer Flores,527038,florewi01,Darin Ruf,573131,rufda01,Yermín Mercedes,606213,merceye01,Thairo Estrada,642731,estrath01,Brandon Belt,474832,beltbr01,David Villar,681584,villada01,Joey Bart,663698,bartjo01,Luis González,670768,gonzalu03,Carson Kelly,608348,kellyca02,Jordan Luplow,656669,luplojo01,Ketel Marte,606466,marteke01,Christian Walker,572233,walkech02,Buddy Kennedy,671083,kennebu01,Jake McCarthy,664983,mccarja02,Sergio Alcántara,642727,alcanse01,Alek Thomas,677950,thomaal01,Geraldo Perdomo,672695,perdoge01,Tyler Gilbert,656457,gilbety01,Carlos Rodón,607074,rodonca01,J.B. Bukauskas,656266,bukaujb01,Madison Bumgarner,518516,bumgama01,Chris Devenski,606965,devench02,Zac Gallen,668678,galleza01,Merrill Kelly,518876,kellyme01,Corbin Martin,656686,martico02,Noé Ramirez,598287,ramirno01,Caleb Smith,592761,smithca03,Luke Weaver,596133,weavelu01,Kyle Nelson,669459,nelsoky01,Ian Kennedy,453178,kenneia01,Joe Mantiply,573009,mantijo01,Mark Melancon,453343,melanma01,John Brebbia,605154,brebbjo01,Alex Cobb,502171,cobbal01,Camilo Doval,666808,dovalca01,Jakob Junis,596001,junisja01,Dominic Leone,608678,leonedo01,Sam Long,669674,longsa01,Tyler Rogers,643511,rogerty01,Logan Webb,657277,webblo01,Alex Wood,622072,woodal02,Yunior Marte,628708,marteyu01,Jarlín García,606424,garcija04,Luke Weaver,596133,weavelu01,Kyle Nelson,669459,nelsoky01,Ian Kennedy,453178,kenneia01,Joe Mantiply,573009,mantijo01,Mark Melancon,453343,melanma01,Yunior Marte,628708,marteyu01,Jarlín García,606424,garcija04,8.5
