game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
634282,2021-05-02,4,16,20,158,Milwaukee Brewers,119,Los Angeles Dodgers,27012,27015,Mookie Betts,605141,bettsmo01,Corey Seager,608369,seageco01,Justin Turner,457759,turneju01,Will Smith,669257,smithwi05,Chris Taylor,621035,tayloch03,Matt Beaty,607461,beatyma01,AJ Pollock,572041,polloaj01,Gavin Lux,666158,luxga01,Julio Urías,628711,uriasju01,Kolten Wong,543939,wongko01,Tyrone Taylor,621438,tayloty01,Avisaíl García,541645,garciav01,Keston Hiura,669374,hiurake01,Luis Urías,649966,uriaslu01,Jackie Bradley Jr.,598265,bradlja02,Pablo Reyes,622569,reyespa01,Jacob Nottingham,641924,nottija01,Alec Bettinger,676424,bettial01,Alec Bettinger,676424,bettial01,Julio Urías,628711,uriasju01,Brad Boxberger,502202,boxbebr01,J.P. Feyereisen,656420,feyerjo01,Josh Hader,623352,haderjo01,Adrian Houser,605288,housead01,Eric Lauer,641778,lauerer01,Freddy Peralta,642547,peralfr01,Angel Perdomo,622780,perdoan01,Drew Rasmussen,656876,rasmudr01,Brent Suter,608718,suterbr01,Devin Williams,642207,willide03,Brandon Woodruff,605540,woodrbr01,Jordan Zimmermann,519455,zimmejo02,Patrick Weigel,622256,weigepa01,Scott Alexander,518397,alexasc02,Trevor Bauer,545333,bauertr01,Walker Buehler,621111,buehlwa01,Garrett Cleavinger,664076,cleavga01,Victor González,624647,gonzavi02,Kenley Jansen,445276,janseke01,Clayton Kershaw,477132,kershcl01,Jimmy Nelson,519076,nelsoji02,Dennis Santana,642701,santade01,Alex Vesia,681911,vesiaal01,Mitch White,669952,whitemi03,Mike Kickham,592464,kickhmi01,Jordan Zimmermann,519455,zimmejo02,Patrick Weigel,622256,weigepa01,Mike Kickham,592464,kickhmi01,8.5
