game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
632273,2021-10-01,8,6,14,119,Los Angeles Dodgers,158,Milwaukee Brewers,27015,27012,Kolten Wong,543939,wongko01,Willy Adames,642715,adamewi01,Avisaíl García,541645,garciav01,Christian Yelich,592885,yelicch01,Eduardo Escobar,500871,escobed01,Luis Urías,649966,uriaslu01,Lorenzo Cain,456715,cainlo01,Omar Narváez,553882,narvaom01,Eric Lauer,641778,lauerer01,Mookie Betts,605141,bettsmo01,Corey Seager,608369,seageco01,Trea Turner,607208,turnetr01,Justin Turner,457759,turneju01,Max Muncy,571970,muncyma01,AJ Pollock,572041,polloaj01,Chris Taylor,621035,tayloch03,Austin Barnes,605131,barneau01,Clayton Kershaw,477132,kershcl01,Clayton Kershaw,477132,kershcl01,Eric Lauer,641778,lauerer01,Phil Bickford,641360,bickfph01,Walker Buehler,621111,buehlwa01,Tony Gonsolin,664062,gonsoto01,Corey Knebel,608349,knebeco01,David Price,456034,priceda01,Max Scherzer,453286,scherma01,Julio Urías,628711,uriasju01,Brusdar Graterol,660813,gratebr01,Alex Vesia,681911,vesiaal01,Evan Phillips,623465,phillev01,Justin Bruihl,677865,bruihju01,Blake Treinen,595014,treinbl01,Joe Kelly,523260,kellyjo05,Kenley Jansen,445276,janseke01,Brett Anderson,474463,anderbr04,Aaron Ashby,676879,ashbyaa01,Brad Boxberger,502202,boxbebr01,Corbin Burnes,669203,burneco01,Josh Hader,623352,haderjo01,Adrian Houser,605288,housead01,Daniel Norris,596057,norrida01,Freddy Peralta,642547,peralfr01,Colin Rea,607067,reaco01,Brandon Woodruff,605540,woodrbr01,Jandel Gustave,594311,gustaja01,Brent Suter,608718,suterbr01,Hunter Strickland,519326,strichu01,Brusdar Graterol,660813,gratebr01,Alex Vesia,681911,vesiaal01,Evan Phillips,623465,phillev01,Justin Bruihl,677865,bruihju01,Blake Treinen,595014,treinbl01,Joe Kelly,523260,kellyjo05,Kenley Jansen,445276,janseke01,Jandel Gustave,594311,gustaja01,Brent Suter,608718,suterbr01,Hunter Strickland,519326,strichu01,8.0
