game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
633268,2021-07-20,9,5,14,145,Chicago White Sox,142,Minnesota Twins,27018,27005,Luis Arraez,650333,arraelu01,Mitch Garver,641598,garvemi01,Nelson Cruz,443558,cruzne02,Josh Donaldson,518626,donaljo02,Jorge Polanco,593871,polanjo01,Max Kepler,596146,keplema01,Miguel Sanó,593934,sanomi01,Gilberto Celestino,665482,celesgi01,Andrelton Simmons,592743,simmoan01,Tim Anderson,641313,anderti01,Gavin Sheets,657757,sheetga01,José Abreu,547989,abreujo02,Brian Goodwin,571718,goodwbr01,Yoán Moncada,660162,moncayo01,Leury García,544725,garcile02,Adam Engel,641553,engelad01,Zack Collins,641470,colliza01,Seby Zavala,664874,zavalse01,Dallas Keuchel,572971,keuchda01,Bailey Ober,641927,oberba01,Aaron Bummer,607481,bummeaa01,Dylan Cease,656302,ceasedy01,Garrett Crochet,676979,crochga01,Lucas Giolito,608337,giolilu01,Codi Heuer,676051,heuerco01,Reynaldo López,625643,lopezre01,Lance Lynn,458681,lynnla01,Carlos Rodón,607074,rodonca01,José Ruiz,614179,ruizjo01,Michael Kopech,656629,kopecmi01,Ryan Burr,621114,burrry01,Liam Hendriks,521230,hendrli01,José Berríos,621244,berrijo01,Tyler Duffey,608648,duffety01,J.A. Happ,457918,happja01,Kenta Maeda,628317,maedake01,Juan Minaya,573668,minayju01,Michael Pineda,501381,pinedmi01,Taylor Rogers,573124,rogerta01,Caleb Thielbar,573204,thielca01,Alex Colomé,517008,colomal01,Jorge Alcala,660896,alcaljo01,Hansel Robles,570663,robleha01,Danny Coulombe,543056,couloda01,Michael Kopech,656629,kopecmi01,Ryan Burr,621114,burrry01,Liam Hendriks,521230,hendrli01,Caleb Thielbar,573204,thielca01,Alex Colomé,517008,colomal01,Jorge Alcala,660896,alcaljo01,Hansel Robles,570663,robleha01,Danny Coulombe,543056,couloda01,9.5
