game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
661905,2022-05-01,3,9,12,139,Tampa Bay Rays,142,Minnesota Twins,27003,27005,Byron Buxton,621439,buxtoby01,Carlos Correa,621043,correca01,Kyle Garlick,664247,garliky01,Jorge Polanco,593871,polanjo01,Gio Urshela,570482,urshegi01,Max Kepler,596146,keplema01,Gary Sánchez,596142,sanchga02,Gilberto Celestino,665482,celesgi01,Luis Arraez,650333,arraelu01,Brandon Lowe,664040,lowebr01,Manuel Margot,622534,margoma01,Randy Arozarena,668227,arozara01,Josh Lowe,666139,lowejo01,Harold Ramírez,623912,ramirha02,Taylor Walls,670764,wallsta01,Isaac Paredes,670623,paredis01,Brett Phillips,621433,phillbr02,René Pinto,650907,pintore02,Josh Fleming,676596,flemijo01,Josh Winder,680739,windejo01,Jason Adam,592094,adamja01,Jalen Beeks,656222,beeksja02,J.P. Feyereisen,656420,feyerjo01,Andrew Kittredge,552640,kittran01,Corey Kluber,446372,klubeco01,Shane McClanahan,663556,mcclash01,Colin Poche,621363,pocheco01,Brooks Raley,548384,raleybr01,Drew Rasmussen,656876,rasmudr01,Phoenix Sanders,676637,sandeph01,Jeffrey Springs,605488,sprinje01,Ryan Thompson,657044,thompry02,Matt Wisler,605538,wislema01,Robert Dugger,667498,duggero01,Chris Archer,502042,archech01,Dylan Bundy,605164,bundydy01,Danny Coulombe,543056,couloda01,Jhoan Duran,661395,duranjh01,Griffin Jax,643377,jaxgr01,Chris Paddack,663978,paddach01,Emilio Pagán,641941,paganem01,Joe Ryan,657746,ryanjo04,Joe Smith,501925,smithjo05,Cody Stashak,664054,stashco01,Caleb Thielbar,573204,thielca01,Tyler Duffey,608648,duffety01,Cole Sands,663485,sandsco01,Robert Dugger,667498,duggero01,Tyler Duffey,608648,duffety01,Cole Sands,663485,sandsco01,7.5
