game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
633081,2021-07-29,1,3,4,143,Philadelphia Phillies,120,Washington Nationals,26995,27017,Alcides Escobar,444876,escobal02,Juan Soto,665742,sotoju01,Josh Bell,605137,belljo02,Josh Harrison,543281,harrijo05,Luis García Jr.,671277,garcilu04,Gerardo Parra,467827,parrage01,Yan Gomes,543228,gomesya01,Andrew Stevenson,664057,stevean01,Max Scherzer,453286,scherma01,Jean Segura,516416,segurje01,Brad Miller,543543,millebr02,Bryce Harper,547180,harpebr03,Andrew McCutchen,457705,mccutan01,J.T. Realmuto,592663,realmjt01,Didi Gregorius,544369,gregodi01,Alec Bohm,664761,bohmal01,Odúbel Herrera,546318,herreod01,Zack Wheeler,554430,wheelza01,Zack Wheeler,554430,wheelza01,Max Scherzer,453286,scherma01,José Alvarado,621237,alvarjo03,Chase Anderson,502624,anderch01,Archie Bradley,605151,bradlar01,Connor Brogdon,641401,brogdco01,Enyel De Los Santos,660853,delosen01,JD Hammer,670456,hammejd01,Brandon Kintzler,445213,kintzbr01,Matt Moore,519043,moorema02,Héctor Neris,593576,nerishe01,Aaron Nola,605400,nolaaa01,Cristopher Sánchez,650911,sanchcr01,Ranger Suárez,624133,suarera01,Vince Velasquez,592826,velasvi01,Sam Clay,621348,claysa01,Patrick Corbin,571578,corbipa01,Paolo Espino,502179,espinpa01,Erick Fedde,607200,feddeer01,Ryne Harper,607560,harpery01,Andrés Machado,600921,machaan02,Tanner Rainey,663432,raineta01,Jefry Rodriguez,622446,rodrije01,Joe Ross,605452,rossjo01,Wander Suero,593833,suerowa01,Kyle Finnegan,640448,finneky01,Kyle Finnegan,640448,finneky01,
