game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
634598,2021-04-07,2,3,5,116,Detroit Tigers,142,Minnesota Twins,26999,27005,Mitch Garver,641598,garvemi01,Kyle Garlick,664247,garliky01,Nelson Cruz,443558,cruzne02,Jorge Polanco,593871,polanjo01,Byron Buxton,621439,buxtoby01,Miguel Sanó,593934,sanomi01,Willians Astudillo,553902,astudwi01,Andrelton Simmons,592743,simmoan01,Jake Cave,595909,caveja01,Robbie Grossman,543257,grossro01,Willi Castro,650489,castrwi01,Miguel Cabrera,408234,cabremi01,Jeimer Candelario,600869,candeje01,Nomar Mazara,608577,mazarno01,Jonathan Schoop,570731,schoojo01,Akil Baddoo,668731,baddoak01,Wilson Ramos,467092,ramoswi01,Victor Reyes,622682,reyesvi01,Matthew Boyd,571510,boydma01,Kenta Maeda,628317,maedake01,Tyler Alexander,641302,alexaty01,Buck Farmer,571656,farmebu01,Michael Fulmer,605242,fulmemi01,Bryan Garcia,650530,garcibr01,Derek Holland,502706,hollade01,Casey Mize,663554,mizeca01,Daniel Norris,596057,norrida01,Tarik Skubal,669373,skubata01,Gregory Soto,642397,sotogr01,José Ureña,570632,urenajo01,José Cisnero,542585,cisnejo01,Jorge Alcala,660896,alcaljo01,José Berríos,621244,berrijo01,Randy Dobnak,677976,dobnara01,Tyler Duffey,608648,duffety01,J.A. Happ,457918,happja01,Michael Pineda,501381,pinedmi01,Taylor Rogers,573124,rogerta01,Matt Shoemaker,533167,shoemma01,Cody Stashak,664054,stashco01,Caleb Thielbar,573204,thielca01,Brandon Waddell,663399,waddebr01,Hansel Robles,570663,robleha01,Alex Colomé,517008,colomal01,José Cisnero,542585,cisnejo01,Hansel Robles,570663,robleha01,Alex Colomé,517008,colomal01,8.5
