game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
633192,2021-07-25,2,1,3,143,Philadelphia Phillies,144,Atlanta Braves,26995,27009,Joc Pederson,592626,pederjo01,Ozzie Albies,645277,albieoz01,Freddie Freeman,518692,freemfr01,Austin Riley,663586,rileyau01,Dansby Swanson,621020,swansda01,Abraham Almonte,501659,almonab01,Guillermo Heredia,628338,heredgu01,Kevan Smith,607345,smithke04,Jean Segura,516416,segurje01,J.T. Realmuto,592663,realmjt01,Bryce Harper,547180,harpebr03,Andrew McCutchen,457705,mccutan01,Rhys Hoskins,656555,hoskirh01,Odúbel Herrera,546318,herreod01,Alec Bohm,664761,bohmal01,Ronald Torreyes,591720,torrero01,Aaron Nola,605400,nolaaa01,Touki Toussaint,657053,toussto01,Ranger Suárez,624133,suarera01,Chris Martin,455119,martich02,9.5
