game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Away_P_10_Name,Away_P_10_ID,Away_P_10_bbrefID,over_under_runline
662962,2022-09-04,3,6,9,114,Cleveland Guardians,136,Seattle Mariners,27014,27011,Julio Rodríguez,677594,rodriju01,Jesse Winker,608385,winkeje01,Ty France,664034,francty01,Mitch Haniger,571745,hanigmi01,Eugenio Suárez,553993,suareeu01,Adam Frazier,624428,fraziad01,J.P. Crawford,641487,crawfjp01,Curt Casali,592200,casalcu01,Steven Kwan,680757,kwanst01,Amed Rosario,642708,rosaram01,José Ramírez,608070,ramirjo01,Josh Naylor,647304,naylojo01,Oscar Gonzalez,660757,gonzaos01,Andrés Giménez,665926,gimenan01,Tyler Freeman,671289,freemty01,Austin Hedges,595978,hedgeau01,Cal Quantrill,615698,quantca01,George Kirby,669923,kirbyge01,Sam Hentges,656529,hentgsa01,Bryan Shaw,543766,shawbr01,Konnor Pilkington,663455,pilkiko01,Emmanuel Clase,661403,claseem01,James Karinchak,675916,karinja01,Trevor Stephan,663986,stephtr01,Andrés Muñoz,662253,munozan01,Penn Murfee,682171,murfepe01,Matt Brash,666374,brashma01,Diego Castillo,650895,castidi01,Erik Swanson,657024,swanser01,Paul Sewald,623149,sewalpa01,Matt Festa,670036,festama01,Matthew Boyd,571510,boydma01,Chris Flexen,623167,flexech01,8.5
