game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
716356,2023-10-01,1,2,3,145,Chicago White Sox,135,San Diego Padres,27018,26996,Xander Bogaerts,593428,bogaexa01,Ha-Seong Kim,673490,kimha01,Juan Soto,665742,sotoju01,Fernando Tatis Jr.,665487,tatisfe02,Jurickson Profar,595777,profaju01,Garrett Cooper,643265,coopega03,Trent Grisham,663757,grishtr01,Eguy Rosario,666703,rosareg01,Brett Sullivan,664954,sullibr01,Elvis Andrus,462101,andruel01,Zach Remillard,621545,remilza01,Andrew Vaughn,683734,vaughan01,Gavin Sheets,657757,sheetga01,Yasmani Grandal,518735,grandya01,Lenyn Sosa,672820,sosale01,Tyler Naquin,571980,naquity01,Trayce Thompson,572204,thomptr01,Carlos Pérez,656024,perezca03,José Ureña,570632,urenajo01,Pedro Avila,658648,avilape01,Tanner Banks,621383,banksta01,Aaron Bummer,607481,bummeaa01,Dylan Cease,656302,ceasedy01,Mike Clevinger,605182,clevimi01,Luis Patiño,672715,patinlu01,Sammy Peralta,671111,peralsa01,Lane Ramsey,682010,ramsela02,Yohan Ramírez,670990,ramiryo01,Garrett Crochet,676979,crochga01,Bryan Shaw,543766,shawbr01,Deivi García,665620,garcide01,Declan Cronin,686539,cronide01,Jose Espada,664744,espadjo01,Luis García,472610,garcilu03,Seth Lugo,607625,lugose01,Nick Martinez,607259,martini01,Blake Snell,605483,snellbl01,Robert Suarez,663158,suarero01,Michael Wacha,608379,wachami01,Matt Waldron,663362,waldrma01,Ray Kerr,678061,kerrra01,Scott Barlow,605130,barlosc01,Tom Cosgrove,676680,cosgrto01,Josh Hader,623352,haderjo01,Rich Hill,448179,hillri01,Yohan Ramírez,670990,ramiryo01,Garrett Crochet,676979,crochga01,Bryan Shaw,543766,shawbr01,Deivi García,665620,garcide01,Declan Cronin,686539,cronide01,Ray Kerr,678061,kerrra01,Scott Barlow,605130,barlosc01,Tom Cosgrove,676680,cosgrto01,Josh Hader,623352,haderjo01,Rich Hill,448179,hillri01,9.5
