game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,over_under_runline
641968,2021-03-19,2,6,8,137,San Francisco Giants,113,Cincinnati Reds,26997,27000,Nick Senzel,669222,senzeni01,Jesse Winker,608385,winkeje01,Nick Castellanos,592206,casteni01,Eugenio Suárez,553993,suareeu01,Mike Moustakas,519058,moustmi01,Jonathan India,663697,indiajo01,Tucker Barnhart,571466,barnhtu01,Kyle Farmer,571657,farmeky01,Austin Slater,596103,slateau01,LaMonte Wade Jr.,664774,wadela01,Alex Dickerson,543105,dickeal01,Darin Ruf,573131,rufda01,Brandon Crawford,543063,crawfbr01,Mauricio Dubón,643289,dubonma01,Joe McCarthy,663411,mccarjo04,Chadwick Tromp,644433,trompch01,Aaron Sanchez,592717,sanchaa01,Nick Lodolo,666157,lodolni01,Rico Garcia,670329,garciri01,Jarlín García,606424,garcija04,Jake McGee,459429,mcgeeja01,Reyes Moronta,606625,moronre01,Yunior Marte,628708,marteyu01,Tyler Rogers,643511,rogerty01,Jose Alvarez,501625,alvarjo02,Caleb Baragar,670056,baragca01,Sean Doolittle,448281,doolise01,Jesse Biddle,592145,biddlje01,Cam Bedrosian,592135,bedroca01,Braden Shipley,640463,shiplbr01,Sal Romano,607219,romansa01,Josh Osich,592612,osichjo01,Tony Santillan,663574,santito01,Shane Carle,641438,carlesh01,unknown
