game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Away_Batter2_AVG_20,Away_Batter2_OBP_20,Away_Batter2_SLG_20,Away_Batter2_OPS_20,Away_Batter2_SB_20,Away_Batter2_CS_20,Away_Batter2_XB_20,Away_Batter2_TB_20,Away_Batter2_SO_20,Away_Batter2_AVG_5,Away_Batter2_OBP_5,Away_Batter2_SLG_5,Away_Batter2_OPS_5,Away_Batter2_SB_5,Away_Batter2_CS_5,Away_Batter2_XB_5,Away_Batter2_TB_5,Away_Batter2_SO_5,Away_Batter5_AVG_20,Away_Batter5_OBP_20,Away_Batter5_SLG_20,Away_Batter5_OPS_20,Away_Batter5_SB_20,Away_Batter5_CS_20,Away_Batter5_XB_20,Away_Batter5_TB_20,Away_Batter5_SO_20,Away_Batter5_AVG_5,Away_Batter5_OBP_5,Away_Batter5_SLG_5,Away_Batter5_OPS_5,Away_Batter5_SB_5,Away_Batter5_CS_5,Away_Batter5_XB_5,Away_Batter5_TB_5,Away_Batter5_SO_5,Home_Batter5_AVG_20,Home_Batter5_OBP_20,Home_Batter5_SLG_20,Home_Batter5_OPS_20,Home_Batter5_SB_20,Home_Batter5_CS_20,Home_Batter5_XB_20,Home_Batter5_TB_20,Home_Batter5_SO_20,Home_Batter5_AVG_5,Home_Batter5_OBP_5,Home_Batter5_SLG_5,Home_Batter5_OPS_5,Home_Batter5_SB_5,Home_Batter5_CS_5,Home_Batter5_XB_5,Home_Batter5_TB_5,Home_Batter5_SO_5,Home_Batter7_AVG_20,Home_Batter7_OBP_20,Home_Batter7_SLG_20,Home_Batter7_OPS_20,Home_Batter7_SB_20,Home_Batter7_CS_20,Home_Batter7_XB_20,Home_Batter7_TB_20,Home_Batter7_SO_20,Home_Batter7_AVG_5,Home_Batter7_OBP_5,Home_Batter7_SLG_5,Home_Batter7_OPS_5,Home_Batter7_SB_5,Home_Batter7_CS_5,Home_Batter7_XB_5,Home_Batter7_TB_5,Home_Batter7_SO_5,Away_Batter8_AVG_20,Away_Batter8_OBP_20,Away_Batter8_SLG_20,Away_Batter8_OPS_20,Away_Batter8_SB_20,Away_Batter8_CS_20,Away_Batter8_XB_20,Away_Batter8_TB_20,Away_Batter8_SO_20,Away_Batter8_AVG_5,Away_Batter8_OBP_5,Away_Batter8_SLG_5,Away_Batter8_OPS_5,Away_Batter8_SB_5,Away_Batter8_CS_5,Away_Batter8_XB_5,Away_Batter8_TB_5,Away_Batter8_SO_5,Home_Batter9_AVG_20,Home_Batter9_OBP_20,Home_Batter9_SLG_20,Home_Batter9_OPS_20,Home_Batter9_SB_20,Home_Batter9_CS_20,Home_Batter9_XB_20,Home_Batter9_TB_20,Home_Batter9_SO_20,Home_Batter9_AVG_5,Home_Batter9_OBP_5,Home_Batter9_SLG_5,Home_Batter9_OPS_5,Home_Batter9_SB_5,Home_Batter9_CS_5,Home_Batter9_XB_5,Home_Batter9_TB_5,Home_Batter9_SO_5,Away_SP_IP_real_20,Away_SP_ERA,Away_SP_H_20,Away_SP_BF_20,Away_SP_HR_20,Away_SP_R_20,Away_SP_ER_20,Away_SP_BB_20,Away_SP_SO_20,Away_SP_XB_against_20,Away_SP_TB_against_20,Away_SP_ERA_20,Away_SP_WHIP_20,Away_SP_IP_real_5,Away_SP_H_5,Away_SP_BF_5,Away_SP_HR_5,Away_SP_R_5,Away_SP_ER_5,Away_SP_BB_5,Away_SP_SO_5,Away_SP_XB_against_5,Away_SP_TB_against_5,Away_SP_ERA_5,Away_SP_WHIP_5,Away_P_2_IP_real_20,Away_P_2_ERA,Away_P_2_H_20,Away_P_2_BF_20,Away_P_2_HR_20,Away_P_2_R_20,Away_P_2_ER_20,Away_P_2_BB_20,Away_P_2_SO_20,Away_P_2_XB_against_20,Away_P_2_TB_against_20,Away_P_2_ERA_20,Away_P_2_WHIP_20,Away_P_2_IP_real_5,Away_P_2_H_5,Away_P_2_BF_5,Away_P_2_HR_5,Away_P_2_R_5,Away_P_2_ER_5,Away_P_2_BB_5,Away_P_2_SO_5,Away_P_2_XB_against_5,Away_P_2_TB_against_5,Away_P_2_ERA_5,Away_P_2_WHIP_5,Away_P_3_IP_real_20,Away_P_3_ERA,Away_P_3_H_20,Away_P_3_BF_20,Away_P_3_HR_20,Away_P_3_R_20,Away_P_3_ER_20,Away_P_3_BB_20,Away_P_3_SO_20,Away_P_3_XB_against_20,Away_P_3_TB_against_20,Away_P_3_ERA_20,Away_P_3_WHIP_20,Away_P_3_IP_real_5,Away_P_3_H_5,Away_P_3_BF_5,Away_P_3_HR_5,Away_P_3_R_5,Away_P_3_ER_5,Away_P_3_BB_5,Away_P_3_SO_5,Away_P_3_XB_against_5,Away_P_3_TB_against_5,Away_P_3_ERA_5,Away_P_3_WHIP_5,Away_P_4_IP_real_20,Away_P_4_ERA,Away_P_4_H_20,Away_P_4_BF_20,Away_P_4_HR_20,Away_P_4_R_20,Away_P_4_ER_20,Away_P_4_BB_20,Away_P_4_SO_20,Away_P_4_XB_against_20,Away_P_4_TB_against_20,Away_P_4_ERA_20,Away_P_4_WHIP_20,Away_P_4_IP_real_5,Away_P_4_H_5,Away_P_4_BF_5,Away_P_4_HR_5,Away_P_4_R_5,Away_P_4_ER_5,Away_P_4_BB_5,Away_P_4_SO_5,Away_P_4_XB_against_5,Away_P_4_TB_against_5,Away_P_4_ERA_5,Away_P_4_WHIP_5,Away_P_5_IP_real_20,Away_P_5_ERA,Away_P_5_H_20,Away_P_5_BF_20,Away_P_5_HR_20,Away_P_5_R_20,Away_P_5_ER_20,Away_P_5_BB_20,Away_P_5_SO_20,Away_P_5_XB_against_20,Away_P_5_TB_against_20,Away_P_5_ERA_20,Away_P_5_WHIP_20,Away_P_5_IP_real_5,Away_P_5_H_5,Away_P_5_BF_5,Away_P_5_HR_5,Away_P_5_R_5,Away_P_5_ER_5,Away_P_5_BB_5,Away_P_5_SO_5,Away_P_5_XB_against_5,Away_P_5_TB_against_5,Away_P_5_ERA_5,Away_P_5_WHIP_5,Away_P_6_IP_real_20,Away_P_6_ERA,Away_P_6_H_20,Away_P_6_BF_20,Away_P_6_HR_20,Away_P_6_R_20,Away_P_6_ER_20,Away_P_6_BB_20,Away_P_6_SO_20,Away_P_6_XB_against_20,Away_P_6_TB_against_20,Away_P_6_ERA_20,Away_P_6_WHIP_20,Away_P_6_IP_real_5,Away_P_6_H_5,Away_P_6_BF_5,Away_P_6_HR_5,Away_P_6_R_5,Away_P_6_ER_5,Away_P_6_BB_5,Away_P_6_SO_5,Away_P_6_XB_against_5,Away_P_6_TB_against_5,Away_P_6_ERA_5,Away_P_6_WHIP_5,Away_P_7_IP_real_20,Away_P_7_ERA,Away_P_7_H_20,Away_P_7_BF_20,Away_P_7_HR_20,Away_P_7_R_20,Away_P_7_ER_20,Away_P_7_BB_20,Away_P_7_SO_20,Away_P_7_XB_against_20,Away_P_7_TB_against_20,Away_P_7_ERA_20,Away_P_7_WHIP_20,Away_P_7_IP_real_5,Away_P_7_H_5,Away_P_7_BF_5,Away_P_7_HR_5,Away_P_7_R_5,Away_P_7_ER_5,Away_P_7_BB_5,Away_P_7_SO_5,Away_P_7_XB_against_5,Away_P_7_TB_against_5,Away_P_7_ERA_5,Away_P_7_WHIP_5,Home_SP_IP_real_20,Home_SP_ERA,Home_SP_H_20,Home_SP_BF_20,Home_SP_HR_20,Home_SP_R_20,Home_SP_ER_20,Home_SP_BB_20,Home_SP_SO_20,Home_SP_XB_against_20,Home_SP_TB_against_20,Home_SP_ERA_20,Home_SP_WHIP_20,Home_SP_IP_real_5,Home_SP_H_5,Home_SP_BF_5,Home_SP_HR_5,Home_SP_R_5,Home_SP_ER_5,Home_SP_BB_5,Home_SP_SO_5,Home_SP_XB_against_5,Home_SP_TB_against_5,Home_SP_ERA_5,Home_SP_WHIP_5,Home_P_3_IP_real_20,Home_P_3_ERA,Home_P_3_H_20,Home_P_3_BF_20,Home_P_3_HR_20,Home_P_3_R_20,Home_P_3_ER_20,Home_P_3_BB_20,Home_P_3_SO_20,Home_P_3_XB_against_20,Home_P_3_TB_against_20,Home_P_3_ERA_20,Home_P_3_WHIP_20,Home_P_3_IP_real_5,Home_P_3_H_5,Home_P_3_BF_5,Home_P_3_HR_5,Home_P_3_R_5,Home_P_3_ER_5,Home_P_3_BB_5,Home_P_3_SO_5,Home_P_3_XB_against_5,Home_P_3_TB_against_5,Home_P_3_ERA_5,Home_P_3_WHIP_5,Home_P_4_IP_real_20,Home_P_4_ERA,Home_P_4_H_20,Home_P_4_BF_20,Home_P_4_HR_20,Home_P_4_R_20,Home_P_4_ER_20,Home_P_4_BB_20,Home_P_4_SO_20,Home_P_4_XB_against_20,Home_P_4_TB_against_20,Home_P_4_ERA_20,Home_P_4_WHIP_20,Home_P_4_IP_real_5,Home_P_4_H_5,Home_P_4_BF_5,Home_P_4_HR_5,Home_P_4_R_5,Home_P_4_ER_5,Home_P_4_BB_5,Home_P_4_SO_5,Home_P_4_XB_against_5,Home_P_4_TB_against_5,Home_P_4_ERA_5,Home_P_4_WHIP_5,Home_P_5_IP_real_20,Home_P_5_ERA,Home_P_5_H_20,Home_P_5_BF_20,Home_P_5_HR_20,Home_P_5_R_20,Home_P_5_ER_20,Home_P_5_BB_20,Home_P_5_SO_20,Home_P_5_XB_against_20,Home_P_5_TB_against_20,Home_P_5_ERA_20,Home_P_5_WHIP_20,Home_P_5_IP_real_5,Home_P_5_H_5,Home_P_5_BF_5,Home_P_5_HR_5,Home_P_5_R_5,Home_P_5_ER_5,Home_P_5_BB_5,Home_P_5_SO_5,Home_P_5_XB_against_5,Home_P_5_TB_against_5,Home_P_5_ERA_5,Home_P_5_WHIP_5,Home_P_6_IP_real_20,Home_P_6_ERA,Home_P_6_H_20,Home_P_6_BF_20,Home_P_6_HR_20,Home_P_6_R_20,Home_P_6_ER_20,Home_P_6_BB_20,Home_P_6_SO_20,Home_P_6_XB_against_20,Home_P_6_TB_against_20,Home_P_6_ERA_20,Home_P_6_WHIP_20,Home_P_6_IP_real_5,Home_P_6_H_5,Home_P_6_BF_5,Home_P_6_HR_5,Home_P_6_R_5,Home_P_6_ER_5,Home_P_6_BB_5,Home_P_6_SO_5,Home_P_6_XB_against_5,Home_P_6_TB_against_5,Home_P_6_ERA_5,Home_P_6_WHIP_5,Home_P_7_IP_real_20,Home_P_7_ERA,Home_P_7_H_20,Home_P_7_BF_20,Home_P_7_HR_20,Home_P_7_R_20,Home_P_7_ER_20,Home_P_7_BB_20,Home_P_7_SO_20,Home_P_7_XB_against_20,Home_P_7_TB_against_20,Home_P_7_ERA_20,Home_P_7_WHIP_20,Home_P_7_IP_real_5,Home_P_7_H_5,Home_P_7_BF_5,Home_P_7_HR_5,Home_P_7_R_5,Home_P_7_ER_5,Home_P_7_BB_5,Home_P_7_SO_5,Home_P_7_XB_against_5,Home_P_7_TB_against_5,Home_P_7_ERA_5,Home_P_7_WHIP_5,Home_P_8_IP_real_20,Home_P_8_ERA,Home_P_8_H_20,Home_P_8_BF_20,Home_P_8_HR_20,Home_P_8_R_20,Home_P_8_ER_20,Home_P_8_BB_20,Home_P_8_SO_20,Home_P_8_XB_against_20,Home_P_8_TB_against_20,Home_P_8_ERA_20,Home_P_8_WHIP_20,Home_P_8_IP_real_5,Home_P_8_H_5,Home_P_8_BF_5,Home_P_8_HR_5,Home_P_8_R_5,Home_P_8_ER_5,Home_P_8_BB_5,Home_P_8_SO_5,Home_P_8_XB_against_5,Home_P_8_TB_against_5,Home_P_8_ERA_5,Home_P_8_WHIP_5
2023-03-12,719155,8,3,11,Zach Britton,676309,Vinny Capra,681962,capravi01,Stevie Berman,670281,Rafael Lantigua,672463,Wynton Bernard,592144,bernawy01,Rainer Nunez,678742,Andres Sosa,703245,Addison Barger,680718,bargead01,Trevor Schwecke,673893,Hao-Yu  Lee,701678,Dustin Peterson,640460,peterdu01,Wendell Rijo,620442,Jhailyn Ortiz,665560,Johan Rojas,679032,rojasjo03,Carlos De La Cruz,678926,Oliver Dunn,686554,dunnol01,Cody Roberts,663944,John Hicks,543308,hicksjo02,Kikuchi,579328,kikucyu01,"Fernández, Jun",658551,fernaju01,Bass,542914,bassan01,Thornton,663423,thorntr01,"Swanson, E",657024,swanser01,"Bard, L",572703,bardlu01,Fry,643316,frypa01,Falter,663559,falteba01,Adams,699499,"Soto, G",642397,sotogr01,Kimbrel,518886,kimbrcr01,Domínguez,622554,dominse01,Bellatti,571479,bellaan01,Moore,686842,mooremc01,Jewell,657228,jewelja01,Marconi,687498,0.174,0.296,0.261,0.557,0.0,0.0,1.0,5.0,6.0,0.154,0.214,0.308,0.522,0.0,0.0,1.0,3.0,5.0,0.286,0.286,0.333,0.619,3.0,1.0,1.0,13.0,8.0,0.25,0.25,0.25,0.5,0.0,1.0,0.0,5.0,5.0,0.203,0.227,0.266,0.493,6.0,0.0,1.0,16.0,14.0,0.214,0.267,0.214,0.481,3.0,0.0,0.0,3.0,1.0,0.213,0.26,0.319,0.579,1.0,0.0,2.0,13.0,21.0,0.231,0.333,0.385,0.718,1.0,0.0,1.0,4.0,6.0,0.067,0.067,0.067,0.133,0.0,0.0,0.0,1.0,4.0,0.067,0.067,0.067,0.133,0.0,0.0,0.0,1.0,4.0,0.259,0.259,0.852,1.111,0.0,0.0,4.0,19.0,7.0,0.067,0.067,0.067,0.133,0.0,0.0,0.0,1.0,5.0,110.333,3.25,104.0,452.0,9.0,47.0,42.0,27.0,123.0,30.0,153.0,3.426,1.187,30.333,30.0,125.0,2.0,11.0,10.0,5.0,28.0,9.0,44.0,2.967,1.154,21.667,2.41,22.0,99.0,4.0,8.0,7.0,14.0,18.0,7.0,37.0,2.908,1.662,4.667,9.0,29.0,3.0,5.0,5.0,6.0,5.0,5.0,20.0,9.643,3.214,18.667,4.95,15.0,79.0,2.0,9.0,8.0,8.0,19.0,8.0,27.0,3.857,1.232,5.0,0.0,18.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.6,18.667,2.7,15.0,75.0,1.0,6.0,6.0,5.0,19.0,4.0,21.0,2.893,1.071,4.333,5.0,16.0,1.0,2.0,2.0,1.0,2.0,2.0,9.0,4.154,1.385,17.333,9.22,21.0,79.0,4.0,13.0,13.0,6.0,14.0,10.0,39.0,6.75,1.558,5.0,3.0,19.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.8,14.0,1.8,7.0,56.0,0.0,3.0,3.0,7.0,8.0,2.0,10.0,1.929,1.0,10.0,5.0,40.0,0.0,3.0,3.0,6.0,4.0,2.0,8.0,2.7,1.1,17.333,6.23,18.0,90.0,4.0,23.0,20.0,19.0,15.0,8.0,35.0,10.385,2.135,5.0,2.0,18.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.6,95.667,3.55,89.0,393.0,19.0,51.0,45.0,25.0,63.0,37.0,165.0,4.233,1.192,31.0,23.0,120.0,5.0,11.0,11.0,8.0,19.0,9.0,42.0,3.194,1.0,15.333,5.51,19.0,75.0,1.0,12.0,10.0,11.0,18.0,5.0,26.0,5.87,1.957,4.0,3.0,17.0,1.0,2.0,1.0,2.0,6.0,1.0,6.0,2.25,1.25,17.0,3.15,10.0,69.0,2.0,7.0,6.0,9.0,24.0,4.0,18.0,3.176,1.118,4.667,0.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,5.68,20.0,82.0,3.0,12.0,12.0,7.0,18.0,6.0,32.0,6.0,1.5,4.667,4.0,21.0,0.0,1.0,1.0,3.0,3.0,0.0,4.0,1.929,1.5,17.667,5.11,21.0,85.0,2.0,13.0,12.0,9.0,18.0,8.0,34.0,6.113,1.698,5.0,8.0,25.0,0.0,3.0,3.0,1.0,6.0,1.0,9.0,5.4,1.8,2.333,18.9,2.0,14.0,1.0,4.0,4.0,4.0,1.0,2.0,6.0,15.429,2.571,2.333,2.0,14.0,1.0,4.0,4.0,4.0,1.0,2.0,6.0,15.429,2.571,9.0,9.9,15.0,44.0,4.0,8.0,8.0,4.0,10.0,5.0,28.0,8.0,2.111,3.667,10.0,22.0,3.0,6.0,6.0,2.0,3.0,3.0,19.0,14.727,3.273
