game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID
2023-05-31,717943,12,5,17,Luis Rengifo,650859,rengilu01,Mickey Moniak,666160,moniami01,Zach Neto,687263,netoza01,Livan Soto,670869,sotoli01,Matt Thaiss,642136,thaisma01,Taylor Ward,621493,wardta01,Gio Urshela,570482,urshegi01,Jared Walsh,665120,walshja01,Chad Wallach,595453,wallach01,Yasmani Grandal,518735,grandya01,Jake Burger,669394,burgeja01,Romy Gonzalez,663853,gonzaro01,Andrew Vaughn,683734,vaughan01,Clint Frazier,640449,frazicl01,Gavin Sheets,657757,sheetga01,Hanser Alberto,593643,alberha01,Eloy Jiménez,650391,jimenel02,Luis Robert Jr.,673357,roberlu01,Barria,642545,barrija01,"Webb, J",657097,webbja01,Davidson,656353,davidtu01,Lynn,458681,lynnla01,Scholtens,669947,scholje01,Crochet,676979,crochga01
