game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_5_Name,Away_P_5_ID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2022-03-22,706916,4,3,7,Luis Alexander Basabe,642772,basablu01,Patrick Kivlehan,623182,kivlepa01,Zach Remillard,621545,remilza01,Seby Zavala,664874,zavalse01,Danny Mendick,664901,mendida01,José Abreu,547989,abreujo02,Micker Adolfo,650520,Jake Burger,669394,burgeja01,Romy Gonzalez,663853,gonzaro01,Weston Wilson,642215,wilsowe01,Jon Singleton,572138,singljo02,Freddy Zamora,668965,Corey Ray,641999,rayco01,Brice Turang,668930,turanbr02,Tyler White,643603,whitety01,Mario Feliciano,666128,felicma01,Garrett Mitchell,669003,mitchga01,Carlos D. Rodriguez,677578,Giolito,608337,giolilu01,Graveman,608665,graveke01,Keuchel,572971,keuchda01,Broadway,699479,Olson,667722,Bummer,607481,bummeaa01,Crick,605195,crickky01,"Alexander, J",669920,alexaja01,"Williams, D",642207,willide03,"Perdomo, L",606131,perdolu02,"Sánchez, M",667376,sanchmi01,Kelley,665001,kelletr01,Sadzeck,592712,sadzeco01,"Harris, H",665048,harriho02,Boushley,676961,boushca01
