game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,over_under_runline
661220,2022-09-25,2,0,2,147,New York Yankees,111,Boston Red Sox,27001,27021,Enrique Hernández,571771,hernaen02,Tommy Pham,502054,phamth01,Xander Bogaerts,593428,bogaexa01,J.D. Martinez,502110,martijd02,Rob Refsnyder,608701,refsnro01,Triston Casas,671213,casastr01,Bobby Dalbec,666915,dalbebo01,Yu Chang,644374,changyu01,Aaron Judge,592450,judgeaa01,Anthony Rizzo,519203,rizzoan01,Gleyber Torres,650402,torregl01,Oswaldo Cabrera,665828,cabreos01,Harrison Bader,664056,baderha01,Aaron Hicks,543305,hicksaa01,Jose Trevino,624431,trevijo01,Marwin Gonzalez,503556,gonzama01,Nestor Cortes,641482,cortene01,Brayan Bello,678394,bellobr01,8.0
