game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_P_2_Name,Away_P_2_ID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID
2022-03-21,706849,8,4,12,Aaron Schunk,668845,Isaac Collins,686555,Grant Lavigne,680693,Drew Romo,691011,Brenton Doyle,686668,doylebr02,Kyle Holder,664060,Bret Boswell,641385,Warming Bernabel,682653,Wynton Bernard,592144,bernawy01,Matthew Batten,676946,battema01,Aderlin Rodríguez,573669,Trayce Thompson,572204,thomptr01,Domingo Leyba,642736,leybado01,Luis Liberato,642451,liberlu01,Luis Campusano,669134,campulu01,Taylor Kohlwey,670128,kohlwta01,Eguy Rosario,666703,rosareg01,José Azocar,640492,azocajo01,Rolison,669020,Kennedy,663943,Davis,663562,davisno01,Bird,656234,birdja01,"Smith, C",663385,smithch12,Gilbreath,656458,gilbrlu01,Overton,592614,overtdi01,Darvish,506433,darviyu01,"Martinez, A",661309,martiad01,"Hill, T",657612,hillti01,Brink,656259,"García, L",472610,garcilu03,"Scott, Tay",605463,scottta02,Pagán,641941,paganem01,Felipe,665734,felipan01,Cosgrove,676680,cosgrto01,Belen,627893
