game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-03-15,641542,1,5,6,Travis Blankenhorn,663905,blanktr01,Rob Refsnyder,608701,refsnro01,Keon Broxton,542979,broxtke01,Andrew Romine,461865,rominan01,Jose Miranda,669304,miranjo01,Ben Rortvedt,666163,rortvbe01,Zander Wiel,605530,Tomás Telis,542513,telisto01,Gilberto Celestino,665482,celesgi01,Ehire Adrianza,501303,adriaeh01,Jake Lamb,571875,lambja01,Jonathan Morales,664966,Pablo Sandoval,467055,sandopa01,Ryan Goins,572365,goinsry01,Phillip Ervin,640447,ervinph01,Justin Dean,681909,Guillermo Heredia,628338,heredgu01,Abraham Almonte,501659,almonab01,"Happ, J",457918,happja01,Smeltzer,656970,smeltde01,Leyer,622490,leyerro01,Farrell,608652,farrelu01,Thielbar,573204,thielca01,Sparkman,642098,sparkgl01,Thorpe,626929,thorple01,"Wilson, B",669060,wilsobr02,Edwards Jr.,605218,edwarca01,Martin,455119,martich02,"Webb, J",657097,webbja01,Matzek,554431,matzety01,"Hernández, D",678226,hernada03
