game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Home_bullpen_15_Name,Home_bullpen_15_ID,Home_bullpen_15_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
634465,2021-04-17,7,1,8,108,Los Angeles Angels,142,Minnesota Twins,26998,27005,Luis Arraez,650333,arraelu01,Josh Donaldson,518626,donaljo02,Nelson Cruz,443558,cruzne02,Jorge Polanco,593871,polanjo01,Miguel Sanó,593934,sanomi01,Willians Astudillo,553902,astudwi01,Trevor Larnach,663616,larnatr01,Rob Refsnyder,608701,refsnro01,Andrelton Simmons,592743,simmoan01,Jose Iglesias,578428,iglesjo01,Phil Gosselin,594838,gosseph01,Anthony Rendon,543685,rendoan01,Justin Upton,457708,uptonju01,Taylor Ward,621493,wardta01,Kurt Suzuki,435559,suzukku01,Juan Lagares,501571,lagarju01,Jose Rojas,670351,rojasjo02,David Fletcher,664058,fletcda02,Alex Cobb,502171,cobbal01,Lewis Thorpe,626929,thorple01,Dylan Bundy,605164,bundydy01,Griffin Canning,656288,cannigr01,Alex Claudio,592222,claudal01,Andrew Heaney,571760,heanean01,Raisel Iglesias,628452,iglesra01,Mike Mayers,594577,mayermi01,Shohei Ohtani,660271,ohtansh01,Dillon Peters,596071,peterdi01,Jose Quintana,500779,quintjo01,Patrick Sandoval,663776,sandopa02,Aaron Slegers,642083,slegeaa01,Hunter Strickland,519326,strichu01,José Suarez,660761,suarejo01,Tony Watson,453265,watsoto01,Steve Cishek,518553,cishest01,Jorge Alcala,660896,alcaljo01,José Berríos,621244,berrijo01,Alex Colomé,517008,colomal01,Luke Farrell,608652,farrelu01,J.A. Happ,457918,happja01,Kenta Maeda,628317,maedake01,Bailey Ober,641927,oberba01,Hansel Robles,570663,robleha01,Taylor Rogers,573124,rogerta01,Matt Shoemaker,533167,shoemma01,Caleb Thielbar,573204,thielca01,Tyler Duffey,608648,duffety01,Cody Stashak,664054,stashco01,Steve Cishek,518553,cishest01,Tyler Duffey,608648,duffety01,Cody Stashak,664054,stashco01,unknown
