game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
745784,2024-08-16,7,3,10,121,New York Mets,146,Miami Marlins,27014,27022,Xavier Edwards,669364,edwarxa01,Jake Burger,669394,burgeja01,Jonah Bride,681146,bridejo01,Jesús Sánchez,660821,sanchje02,Derek Hill,656537,hillde01,Otto Lopez,672640,lopezot01,Emmanuel Rivera,656896,riverem01,David Hensley,682073,henslda01,Ali Sánchez,645305,sanchal04,Francisco Lindor,596019,lindofr01,Mark Vientos,668901,vientma01,Brandon Nimmo,607043,nimmobr01,J.D. Martinez,502110,martijd02,Pete Alonso,624413,alonspe01,Jesse Winker,608385,winkeje01,Francisco Alvarez,682626,alvarfr01,Jeff McNeil,643446,mcneije01,Harrison Bader,664056,baderha01,Sean Manaea,640455,manaese01,Roddery Muñoz,682610,munozro01,Paul Blackburn,621112,blackpa01,Huascar Brazobán,623211,brazohu01,Edwin Díaz,621242,diazed04,Reed Garrett,657585,garrere01,Phil Maton,664208,matonph01,Adam Ottavino,493603,ottavad01,David Peterson,656849,peterda01,Jose Quintana,500779,quintjo01,Luis Severino,622663,severlu01,Ryne Stanek,592773,stanery01,Danny Young,664849,youngda02,José Buttó,676130,buttojo01,Valente Bellozo,678368,bellova01,Edward Cabrera,665795,cabreed02,Declan Cronin,686539,cronide01,Kent Emanuel,592288,emanuke01,Calvin Faucher,676534,fauchca01,Max Meyer,676974,meyerma01,Andrew Nardi,677053,nardian01,Emmanuel Ramirez,642629,ramirem01,Jesus Tinoco,622786,tinocje01,Brett de Geus,676969,degeubr01,George Soriano,666277,soriage01,John McMillon,669111,mcmiljo01,José Buttó,676130,buttojo01,George Soriano,666277,soriage01,John McMillon,669111,mcmiljo01,8.5
